url,book_id,title,award_count,author,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,place
https://www.goodreads.com/book/show/58696.David_Copperfield,58696,David Copperfield,1.0,Charles Dickens,4.0,205112,205112,882,1850.0,False,"Classics, Fiction, Literature, Historical, Historical Fiction, Literature, 19th Century, Novels, European Literature, British Literature, Classics, Classic Literature, Historical, Victorian, Audiobook",Audie Award Nominee for Fiction of Nonfiction Licenses or Distributed for Martin Jarvis (2003),"Blunderstone, England, Great Yarmouth, England, London, England, Dover, Kent, England, Canterbury, Kent, England"
https://www.goodreads.com/book/show/37442.Wicked,37442,Wicked: The Life and Times of the Wicked Witch of the West,1.0,Gregory Maguire,3.54,581373,581373,406,1995.0,True,"Fantasy, Fiction, Adult, Retellings, Science Fiction Fantasy, Adult Fiction, Paranormal, Witches, Fantasy, Magic, Fantasy, Fairy Tales, Classics",Tähtifantasia Award Nominee (2009),Oz
https://www.goodreads.com/book/show/853510.Murder_on_the_Orient_Express,853510,Murder on the Orient Express,1.0,Agatha Christie,4.18,414967,414967,274,1934.0,True,"Mystery, Classics, Fiction, Mystery, Crime, Thriller, Mystery Thriller, Audiobook, Thriller, Mystery, Detective, Adult, European Literature, British Literature",CWA Best Ever Nominee for Crime Novel (2013),"Constantinople, Vinkovci, Yugoslavia, Aleppo, Syria"
https://www.goodreads.com/book/show/6350972-tote-m-dchen-l-gen-nicht,6350972,Tote Mädchen lügen nicht,8.0,Jay Asher,3.9,807692,807692,288,2007.0,False,"Young Adult, Contemporary, Fiction, Realistic Fiction, Mystery, Health, Mental Health, Young Adult, Teen, Audiobook, Romance, Young Adult, High School","Georgia Peach Book Award Nominee for Honor book (2009), California Book Award for Young Adult (Silver) (2007), South Carolina Book Award for Young Adult Book (2010), Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2010), Lincoln Award (2013), Missouri Gateway Readers Award (2010), Oklahoma Sequoyah Award for High School (2010), Premi Protagonista Jove for Categoria 13-14 anys (2011)",
https://www.goodreads.com/book/show/402093.Sh_gun,402093,Shōgun,,James Clavell,4.39,151977,151977,1152,1975.0,True,"Historical, Historical Fiction, Fiction, Cultural, Japan, Historical, Classics, Adventure, Cultural, Asia, Literature, Novels, Asian Literature, Japanese Literature",0,"Ajiro, Tokyo"
https://www.goodreads.com/book/show/3008.A_Little_Princess,3008,A Little Princess,,Frances Hodgson Burnett,4.2,279144,279144,242,1905.0,False,"Classics, Fiction, Childrens, Young Adult, Historical, Historical Fiction, Childrens, Middle Grade, Historical, Literature, Childrens, Juvenile, Novels",0,"London, England, England, United Kingdom"
https://www.goodreads.com/book/show/40604658-jurassic-park,40604658,Jurassic Park,8.0,Michael Crichton,4.05,827495,827495,466,1990.0,True,"Science Fiction, Fiction, Thriller, Adventure, Fantasy, Horror, Classics, Science Fiction Fantasy, Animals, Dinosaurs, Adult","Audie Award for Science Fiction (2016), Books I Loved Best Yearly (BILBY) Awards for Secondary (1996), South Carolina Book Award for Young Adult Book (1994), Colorado Blue Spruce Young Adult Book Award (1993), Nevada Young Readers' Award for Young Adult Category  (1993), Evergreen Teen Book Award Nominee (1993), Soaring Eagle Book Award (1995), Iowa Teen Award (1995)",Isla Nublar
https://www.goodreads.com/book/show/18116.His_Dark_Materials,18116,His Dark Materials,1.0,Philip Pullman,4.25,150053,150053,1088,2000.0,True,"Fantasy, Young Adult, Fiction, Childrens, Science Fiction Fantasy, Adventure, Science Fiction, Classics, Childrens, Middle Grade, Science Fiction, Steampunk",Literaturpreis der Jury der jungen Leser for Kinderbuch (2002),"Oxford, England"
https://www.goodreads.com/book/show/4588.Extremely_Loud_Incredibly_Close,4588,Extremely Loud & Incredibly Close,3.0,Jonathan Safran Foer,3.97,390572,390572,326,2005.0,False,"Fiction, Contemporary, Historical, Historical Fiction, Novels, Adult Fiction, Adult, Literary Fiction, Literature, New York, Young Adult","Prix des libraires du Québec for Lauréats hors Québec (2007), Luisterboek Award (2009), LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)","New York City, New York, Dresden"
https://www.goodreads.com/book/show/39999.The_Boy_in_the_Striped_Pajamas,39999,The Boy in the Striped Pajamas,5.0,John Boyne,4.15,566303,566303,240,2006.0,False,"Historical, Historical Fiction, Fiction, Young Adult, Historical, World War II, Holocaust, War, Classics, War, World War II, Academic, School, Childrens","Pacific Northwest Library Association Young Reader's Choice Award for Intermediate (2009), Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2008), Bord Gáis Energy Irish Book Award for John Murray Show Listeners' Choice Award (2007), LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009), Premi Protagonista Jove for Categoria 15-16 anys (2008)","Germany, Poland"
