url,book_id,title,award_count,author,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,place
https://www.goodreads.com/book/show/34384161-worm-holes,34384161,Worm Holes,,Kyle Keyes,4.33,11782,11782,296,,True,"Drama, Fiction, Contemporary, Novels, Book Club, Epic, Adventure, Young Adult, Adult, New Adult",0,
https://www.goodreads.com/book/show/24861.Demian,24861,Demian: Die Geschichte von Emil Sinclairs Jugend,,Hermann Hesse,4.13,78781,78781,194,1919.0,False,"Fiction, Classics, Philosophy, Literature, European Literature, German Literature, Novels, Cultural, Germany, Literature, 20th Century, Young Adult, Coming Of Age, Nobel Prize",0,
https://www.goodreads.com/book/show/33124137-pet-sematary,33124137,Pet Sematary,2.0,Stephen King,4.01,448429,448429,580,1983.0,False,"Horror, Fiction, Thriller, Fantasy, Audiobook, Fantasy, Paranormal, Adult, Fantasy, Supernatural, Mystery, Suspense","Locus Award Nominee for Best Fantasy Novel (1984), World Fantasy Award Nominee for Best Novel (1984)","Ludlow, Maine, Maine"
https://www.goodreads.com/book/show/22328546-red-queen,22328546,Red Queen,7.0,Victoria Aveyard,4.04,627942,627942,383,,True,"Fantasy, Young Adult, Science Fiction, Dystopia, Romance, Fiction, Young Adult, Young Adult Fantasy, Fantasy, Magic, Science Fiction, Audiobook, Fantasy, Paranormal","Buxtehuder Bulle (2015), South Carolina Book Award for Young Adult (2017), California Young Readers Medal for Young Adult (2017), Lincoln Award (2017), Missouri Truman Readers Award Nominee (2018), Goodreads Choice Award for Debut Goodreads Author, and Nominee for Young Adult Fantasy & Science Fiction (2015)",
https://www.goodreads.com/book/show/8709527-bloodlines,8709527,Bloodlines,1.0,Richelle Mead,4.19,175197,175197,421,,True,"Young Adult, Paranormal, Vampires, Fantasy, Fantasy, Paranormal, Romance, Fantasy, Urban Fantasy, Fantasy, Magic, Fantasy, Supernatural, Romance, Paranormal Romance, Fiction",Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Favorite Book and for Goodreads Author (2011),"Palm Springs, California"
https://www.goodreads.com/book/show/34521870-mistress-suffragette,34521870,Mistress Suffragette,,Diana   Forbes,4.33,9899,9899,333,,False,"Fiction, Novels, Historical, Historical Fiction, Drama, Contemporary, New Adult, Historical, Adult, Romance, Young Adult",0,
https://www.goodreads.com/book/show/43889.Wizard_s_First_Rule,43889,Wizard's First Rule,1.0,Terry Goodkind,4.11,234884,234884,836,1994.0,True,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, High Fantasy, Science Fiction Fantasy, Fantasy, Magic, Adventure, Romance, Adult, Young Adult",Locus Award Nominee for Best first novel (1995),
https://www.goodreads.com/book/show/14743.The_God_Delusion,14743,The God Delusion,1.0,Richard Dawkins,3.89,242161,242161,374,2006.0,False,"Nonfiction, Religion, Science, Philosophy, Religion, Atheism, Audiobook, Psychology, Spirituality, Religion, Theology, Biology, Evolution",British Book Award for The Author of the Year (2007),
https://www.goodreads.com/book/show/6644117-the-iron-king,6644117,The Iron King,4.0,Julie Kagawa,3.89,202482,202482,363,,True,"Fantasy, Young Adult, Romance, Fantasy, Paranormal, Fairies, Fae, Paranormal, Fairies, Fantasy, Urban Fantasy, Fantasy, Magic, Fiction, Young Adult, Young Adult Fantasy","RITA Award by Romance Writers of America for Best Young Adult Romance & Nominee for First Book (2011), Goodreads Choice Award Nominee for Young Adult Fantasy, Debut Author, Goodreads Author (2010)","New Orleans, Louisiana, Nevernever"
https://www.goodreads.com/book/show/3777732-city-of-glass,3777732,City of Glass,3.0,Cassandra Clare,4.3,834298,834298,541,,True,"Fantasy, Young Adult, Fantasy, Paranormal, Romance, Fantasy, Urban Fantasy, Paranormal, Vampires, Fiction, Paranormal, Angels, Fantasy, Supernatural, Fantasy, Magic","Children's Choice Book Award Nominee for Teen Choice Book of the Year (2010), Goodreads Choice Award Nominee for Favorite Book & Young Adult Series (2009), LovelyBooks Leserpreis for Fantasy (2009)","Alicante, Idris, New York City, New York"
https://www.goodreads.com/book/show/30933.Brideshead_Revisited,30933,Brideshead Revisited,,Evelyn Waugh,4.0,95857,95857,351,1945.0,False,"Classics, Fiction, Historical, Historical Fiction, Literature, European Literature, British Literature, Novels, Literature, 20th Century, LGBT, Literary Fiction, Classics, Modern Classics",0,"England, Oxford, England, Venice"
https://www.goodreads.com/book/show/156538.North_and_South,156538,North and South,,Elizabeth Gaskell,4.13,149403,149403,521,1855.0,False,"Classics, Fiction, Romance, Historical, Historical Fiction, Historical, Literature, 19th Century, Historical, Victorian, Literature, European Literature, British Literature, Romance, Historical Romance",0,England
https://www.goodreads.com/book/show/7740152-torment,7740152,Torment,,Lauren Kate,3.86,217452,217452,452,,True,"Young Adult, Fantasy, Paranormal, Angels, Romance, Fantasy, Paranormal, Romance, Paranormal Romance, Fantasy, Supernatural, Fiction, Fantasy, Urban Fantasy, Young Adult, Teen",0,"California, Las Vegas, Nevada, Savannah, Georgia"
https://www.goodreads.com/book/show/5797.Vanity_Fair,5797,Vanity Fair,,William Makepeace Thackeray,3.79,121154,121154,867,1848.0,False,"Classics, Fiction, Historical, Historical Fiction, Literature, Literature, 19th Century, European Literature, British Literature, Romance, Historical, Victorian, Classics, Classic Literature, Novels",0,"England, United Kingdom"
https://www.goodreads.com/book/show/31548.Of_Human_Bondage,31548,Of Human Bondage,,W. Somerset Maugham,4.1,52436,52436,684,1915.0,False,"Classics, Fiction, Literature, Novels, European Literature, British Literature, Romance, Literary Fiction, Literature, 20th Century, Classics, Classic Literature, Young Adult, Coming Of Age",0,"Blackstable, Kent, England, Heidelberg, Paris, London, England, England, Brighton and Hove, Sussex, England"
https://www.goodreads.com/book/show/112204.The_Complete_Poems_of_Emily_Dickinson,112204,The Complete Poems of Emily Dickinson,,Emily Dickinson,4.23,81144,81144,716,1890.0,False,"Poetry, Classics, Fiction, Literature, Literature, 19th Century, Literature, American, Classics, Classic Literature, Womens, Academic, School, Academic, College",0,
https://www.goodreads.com/book/show/8908.World_War_Z,8908,World War Z: An Oral History of the Zombie War,4.0,Max Brooks,4.01,459267,459267,342,,False,"Horror, Fiction, Horror, Zombies, Science Fiction, Fantasy, Apocalyptic, Post Apocalyptic, Science Fiction, Dystopia, Audiobook, Science Fiction, Apocalyptic, War","Audie Award for Multi-Voiced Performance (2014), Premio Ignotus Nominee for Mejor novela extranjera (Best Foreign Novel) (2009), Lincoln Award Nominee (2012), Seiun Award 星雲賞 Nominee for Best Translated Long Form (2011)",
https://www.goodreads.com/book/show/18460392-all-the-bright-places,18460392,All the Bright Places,10.0,Jennifer Niven,4.15,337688,337688,378,,False,"Young Adult, Contemporary, Romance, Fiction, Health, Mental Health, Mental Health, Mental Illness, Realistic Fiction, Audiobook, Young Adult, Young Adult Contemporary, Young Adult, Teen","South Carolina Book Award Nominee for Young Adult (2017), Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2016), Rhode Island Teen Book Award Nominee (2017), Milwaukee County Teen Book Award Nominee (2016), Amelia Elizabeth Walden Award Nominee (2016), Eliot Rosewater Indiana High School Book Award (2017), Dioraphte Jongerenliteratuurprijs for Vertaald boek (2016), Lincoln Award Nominee (2017), Goodreads Choice Award for Young Adult Fiction (2015) and Nominee for Best of the Best  (2018), Missouri Gateway Readers Award Nominee (2017)",Indiana
https://www.goodreads.com/book/show/11250317-the-song-of-achilles,11250317,The Song of Achilles,4.0,Madeline Miller,4.39,313947,313947,352,,False,"Historical, Historical Fiction, Fantasy, Fiction, Fantasy, Mythology, LGBT, Romance, Historical, Retellings, GLBT, Queer, Audiobook","Orange Prize for Fiction (2012), Gaylactic Spectrum Award for Best Novel (2013), Chautauqua Prize Nominee (2013), Lovelybooks Leserpreis Nominee for Romane (2020)","Troy, Pthia"
https://www.goodreads.com/book/show/40651883-snow-crash,40651883,Snow Crash,6.0,Neal Stephenson,4.02,243597,243597,559,1992.0,False,"Science Fiction, Fiction, Science Fiction, Cyberpunk, Science Fiction Fantasy, Fantasy, Science Fiction, Dystopia, Speculative Fiction, Novels, Audiobook, Classics","Arthur C. Clarke Award Nominee (1994), British Science Fiction Association Award Nominee (1993), Grand Prix de l'Imaginaire for Roman étranger (1997), Prometheus Award Nominee for Best Novel (1993), Washington State Book Award (1993), Seiun Award 星雲賞 Nominee for Best Foreign Novel (1999)",United States of America
https://www.goodreads.com/book/show/3682.A_Great_and_Terrible_Beauty,3682,A Great and Terrible Beauty,2.0,Libba Bray,3.78,218131,218131,403,,True,"Fantasy, Young Adult, Historical, Historical Fiction, Fiction, Historical, Fantasy, Paranormal, Romance, Fantasy, Magic, Young Adult, Teen, Young Adult, Young Adult Fantasy","Iowa High School Book Award (2007), Lincoln Award Nominee (2007)","United Kingdom, India, London, England"
https://www.goodreads.com/book/show/20448515-bared-to-you,20448515,Bared to You,2.0,Sylvia Day,4.17,466628,466628,334,2012.0,True,"Romance, Adult Fiction, Erotica, Contemporary, Adult, Romance, Contemporary Romance, Romance, Erotic Romance, Fiction, Erotica, BDSM, New Adult, Womens Fiction, Chick Lit","All About Romance (AAR) Annual Reader Poll for Best Erotic Romance AND Most Tortured Hero (2013), Goodreads Choice Award Nominee for Romance and for Goodreads Author (2012)","New York City, New York"
https://www.goodreads.com/book/show/11901.The_Witching_Hour,11901,The Witching Hour,1.0,Anne Rice,4.1,104642,104642,1207,1990.0,True,"Fantasy, Fiction, Fantasy, Paranormal, Paranormal, Witches, Fantasy, Supernatural, Gothic, Fantasy, Urban Fantasy, Fantasy, Magic, Adult, Historical, Historical Fiction",Locus Award for Best Dark Fantasy/Horror Novel (1991),"New Orleans, Louisiana, Louisiana, Scotland Yard, London, England"
https://www.goodreads.com/book/show/960.Angels_Demons,960,Angels & Demons,1.0,Dan Brown,3.91,2778664,2778664,736,2000.0,True,"Fiction, Mystery, Thriller, Suspense, Thriller, Mystery Thriller, Adventure, Mystery, Crime, Historical, Historical Fiction, Novels, Adult",Humo's Gouden Bladwijzer (2005),"Rome, Vatican City, Italy"
https://www.goodreads.com/book/show/8909.The_War_of_the_Worlds,8909,The War of the Worlds,,H.G. Wells,3.83,255992,255992,192,1897.0,False,"Classics, Science Fiction, Fiction, Fantasy, Science Fiction Fantasy, Horror, Literature, Novels, Audiobook, Science Fiction, Aliens",0,
https://www.goodreads.com/book/show/5890.The_Woman_in_White,5890,The Woman in White,1.0,Wilkie Collins,3.99,136613,136613,672,1859.0,False,"Classics, Mystery, Fiction, Gothic, Horror, Literature, 19th Century, Historical, Victorian, Historical, Historical Fiction, Literature, European Literature, British Literature",Audie Award for Classic (2011),"Cumberland, England, London, England, Hampshire, England, England, United Kingdom"
https://www.goodreads.com/book/show/6150.Cry_the_Beloved_Country,6150,"Cry, the Beloved Country",1.0,Alan Paton,3.89,69818,69818,316,1948.0,False,"Fiction, Classics, Cultural, Africa, Historical, Historical Fiction, Southern Africa, South Africa, Literature, Academic, School, Novels, Historical, Academic, Read For School",Anisfield-Wolf Book Award for Fiction (1949),South Africa
https://www.goodreads.com/book/show/51606.Johnny_Got_His_Gun,51606,Johnny Got His Gun,1.0,Dalton Trumbo,4.18,35398,35398,309,1939.0,False,"Fiction, Classics, War, Historical, Historical Fiction, Horror, Literature, Novels, War, World War I, Politics, Literature, American",National Book Award for Most Original Book (1939),
https://www.goodreads.com/book/show/764347.Unwind,764347,Unwind,10.0,Neal Shusterman,4.16,202118,202118,337,,True,"Young Adult, Science Fiction, Dystopia, Science Fiction, Fiction, Fantasy, Horror, Young Adult, Teen, Thriller, Adventure, Adventure, Survival","Rhode Island Teen Book Award Nominee (2010), Evergreen Teen Book Award (2010), Sakura Medal for Middle School Book (2009), Florida Teens Read Nominee (2009), Eliot Rosewater Indiana High School Book Award (2010), California Young Readers Medal Nominee for Young Adult (2011), Gouden Lijst Nominee (2013), Green Mountain Book Award (2010), Missouri Gateway Readers Award Nominee (2010), Oklahoma Sequoyah Award for Intermediate (2010)","Akron, Ohio, Ohio, Scottsburg, Indiana, Arizona, Joplin, Missouri"
https://www.goodreads.com/book/show/2800905-the-summoning,2800905,The Summoning,1.0,Kelley Armstrong,4.0,163178,163178,390,,True,"Young Adult, Fantasy, Fantasy, Paranormal, Fantasy, Urban Fantasy, Fantasy, Supernatural, Fantasy, Magic, Romance, Paranormal, Ghosts, Shapeshifters, Werewolves, Fiction",Sunburst Award Nominee for Young Adult Work (2009),"Buffalo, New York"
https://www.goodreads.com/book/show/47401.Chocolat,47401,Chocolat,3.0,Joanne Harris,3.95,116858,116858,306,1999.0,True,"Fiction, Romance, Magical Realism, Cultural, France, Fantasy, Contemporary, Food and Drink, Food, Historical, Historical Fiction, Womens Fiction, Chick Lit, Adult","Whitbread Award Nominee for Novel (1999), Creative Freedom Award (2000), Whittaker Gold Award (2001)","Lansquenet-sous-Tannes, France"
https://www.goodreads.com/book/show/70535.2001,70535,2001: A Space Odyssey,,Arthur C. Clarke,4.15,270047,270047,297,1968.0,True,"Science Fiction, Fiction, Classics, Science Fiction Fantasy, Space, Fantasy, Novels, Audiobook, Literature, Speculative Fiction",0,Outer Space
https://www.goodreads.com/book/show/8667848-a-discovery-of-witches,8667848,A Discovery of Witches,2.0,Deborah Harkness,4.0,401888,401888,579,,True,"Fantasy, Fiction, Romance, Fantasy, Paranormal, Paranormal, Vampires, Paranormal, Witches, Fantasy, Magic, Fantasy, Urban Fantasy, Romance, Paranormal Romance, Fantasy, Supernatural","SCIBA Award for fiction, Goodreads Choice Award Nominee for Paranormal Fantasy and for Favorite Book and for Goodreads Author (2011)","Oxford, England, Saint Lucien, Madison, New York"
https://www.goodreads.com/book/show/1421990.Halfway_to_the_Grave,1421990,Halfway to the Grave,1.0,Jeaniene Frost,4.13,143513,143513,358,,True,"Fantasy, Paranormal, Paranormal, Vampires, Fantasy, Urban Fantasy, Romance, Fantasy, Romance, Paranormal Romance, Adult, Fantasy, Supernatural, Fiction, New Adult",Romantic Times Reviewers' Choice Award (RT Award) for Best Urban Fantasy (2007),"Licking Falls, Ohio"
https://www.goodreads.com/book/show/49436.Three_Cups_of_Tea,49436,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,5.0,Greg Mortenson,3.65,334399,334399,349,2006.0,False,"Nonfiction, Autobiography, Memoir, Biography, Travel, Education, Book Club, Biography Memoir, Cultural, Pakistan, Inspirational, History","Dayton Literary Peace Prize Nominee for Nonfiction (2007), Puddly Award for Nonfiction (2010), Montana Book Award Nominee (2006), Kiriyama Prize for Nonfiction (2007), One Book One San Diego (2008)", 
https://www.goodreads.com/book/show/6485421-the-mortal-instruments-boxed-set,6485421,The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass,,Cassandra Clare,4.56,65529,65529,1520,,True,"Fantasy, Young Adult, Fantasy, Paranormal, Romance, Fantasy, Urban Fantasy, Paranormal, Vampires, Paranormal, Angels, Fantasy, Supernatural, Fiction, Romance, Paranormal Romance",0,
https://www.goodreads.com/book/show/4268157-perfect-chemistry,4268157,Perfect Chemistry,4.0,Simone Elkeles,4.05,245912,245912,368,,True,"Romance, Young Adult, Contemporary, Romance, Contemporary Romance, Young Adult, High School, Fiction, New Adult, Realistic Fiction, Womens Fiction, Chick Lit, Young Adult, Young Adult Romance","RITA Award by Romance Writers of America for Best Young Adult Romance (2010), Pennsylvania Young Readers' Choice Award for Young Adults (2011), Lincoln Award Nominee (2011), Perfect Chemistry (2012)","Chicago, Illinois"
https://www.goodreads.com/book/show/135836.Trainspotting,135836,Trainspotting,,Irvine Welsh,4.07,158329,158329,431,1993.0,True,"Fiction, Contemporary, Classics, Novels, Thriller, Mystery, Cultural, Scotland, Mystery, Crime, Drama, Dark",0,"London, England, Edinburgh, Scotland, Scotland"
