url,book_id,title,award_count,author,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,place
https://www.goodreads.com/book/show/55030.Cosmos,55030,Cosmos,2.0,Carl Sagan,4.37,122388,122388,384,1980.0,False,"Science, Nonfiction, Science, Astronomy, Science, Physics, History, Space, Philosophy, Science, Popular Science, Classics, Audiobook","Hugo Award for Best Non-Fiction Book (1981), National Book Award Finalist for Science (Hardcover) (1981)",
https://www.goodreads.com/book/show/44790978-matching-configurations,44790978,Matching Configurations,,Kyle Keyes,4.39,5118,5118,296,,True,"Contemporary, Epic, Drama, Fiction, Novels, Book Club, Suspense",0,
https://www.goodreads.com/book/show/19351490-grimm-s-fairy-tales,19351490,Grimm's Fairy Tales,,Jacob Grimm,4.13,24866,24866,518,1909.0,False,"Classics, Fantasy, Fiction, Fantasy, Fairy Tales, Short Stories, Childrens, Literature, Fantasy, Mythology, European Literature, German Literature, Young Adult",0,
https://www.goodreads.com/book/show/14995.Odd_Thomas,14995,Odd Thomas,1.0,Dean Koontz,3.97,258197,258197,446,2003.0,True,"Horror, Fiction, Mystery, Fantasy, Thriller, Fantasy, Paranormal, Suspense, Fantasy, Supernatural, Fantasy, Urban Fantasy, Thriller, Mystery Thriller",Lincoln Award Nominee (2006),"Pico Mundo, California"
https://www.goodreads.com/book/show/40024.The_Alienist,40024,The Alienist,4.0,Caleb Carr,4.05,159376,159376,498,1994.0,True,"Historical, Historical Fiction, Mystery, Fiction, Thriller, Mystery, Crime, Historical, Thriller, Mystery Thriller, Horror, Suspense, Mystery, Historical Mystery","Anthony Award for Best First Novel (1995), Grand Prix de Littérature Policière for Romans étrangers (1996), Lambda Literary Award Nominee for Gay Men's Mystery (1995), Palle Rosenkrantz Prisen (1997)",New York State
https://www.goodreads.com/book/show/292408.Angle_of_Repose,292408,Angle of Repose,1.0,Wallace Stegner,4.22,56209,56209,569,1971.0,False,"Fiction, Historical, Historical Fiction, Classics, Westerns, Literature, Literary Fiction, Novels, Book Club, Historical, Audiobook",Pulitzer Prize for Fiction (1972),"American West, California, Idaho"
https://www.goodreads.com/book/show/140082.Club_Dead,140082,Club Dead,,Charlaine Harris,4.01,229012,229012,274,2003.0,True,"Fantasy, Paranormal, Vampires, Fantasy, Paranormal, Fantasy, Urban Fantasy, Romance, Fiction, Mystery, Romance, Paranormal Romance, Fantasy, Supernatural, Adult",0,"Jackson, Mississippi, Bon Temps, Louisiana"
https://www.goodreads.com/book/show/3478.Message_in_a_Bottle,3478,Message in a Bottle,,Nicholas Sparks,3.96,218138,218138,342,1998.0,False,"Romance, Fiction, Womens Fiction, Chick Lit, Contemporary, Adult, Adult Fiction, Romance, Contemporary Romance, Drama, Love, Novels",0,"Wilmington, North Carolina, North Carolina"
https://www.goodreads.com/book/show/13414446-prodigy,13414446,Prodigy,1.0,Marie Lu,4.25,213909,213909,371,,True,"Science Fiction, Dystopia, Young Adult, Romance, Science Fiction, Fantasy, Fiction, Adventure, Young Adult, Teen, Action, Audiobook",Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2013),Nevada
https://www.goodreads.com/book/show/6440.Ivanhoe,6440,Ivanhoe,,Walter Scott,3.75,89849,89849,496,1819.0,True,"Classics, Historical, Historical Fiction, Fiction, Adventure, Historical, Literature, Romance, Classics, Classic Literature, Literature, 19th Century, Historical, Medieval",0,England
https://www.goodreads.com/book/show/11337.The_Bluest_Eye,11337,The Bluest Eye,,Toni Morrison,4.08,186755,186755,216,1970.0,False,"Fiction, Classics, Historical, Historical Fiction, Cultural, African American, Race, Literature, Novels, Literary Fiction, Academic, School, Literature, American",0,"Lorain, Ohio, Ohio"
