url,book_id,title,award_count,author,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,place
https://www.goodreads.com/book/show/5439.Interpreter_of_Maladies,5439,Interpreter of Maladies,3.0,Jhumpa Lahiri,4.16,164819,164819,198.0,1999.0,False,"Short Stories, Fiction, Cultural, India, Contemporary, Literary Fiction, Literature, Asian Literature, Indian Literature, Cultural, Asia, Adult Fiction, Adult","Pulitzer Prize for Fiction (2000), PEN/Hemingway Foundation Award (2000), Puddly Award for Short Stories (2001)","Boston, Massachusetts, Kolkata, Odisha, Connecticut"
https://www.goodreads.com/book/show/902.The_Westing_Game,902,The Westing Game,7.0,Ellen Raskin,4.01,177157,177157,182.0,1978.0,False,"Mystery, Young Adult, Fiction, Childrens, Middle Grade, Childrens, Classics, Thriller, Mystery Thriller, Academic, School, Childrens, Juvenile, Realistic Fiction","Newbery Medal (1979), Banta Award, Dorothy Canfield Fisher Children's Book Award Nominee (1980), Boston Globe-Horn Book Award for Fiction (1978), National Book Award Finalist for Children's Book, Fiction (Paperback) (1981), Virginia Reader's Choice","Westingtown, Milwaukee, Wisconsin"
https://www.goodreads.com/book/show/77390.Anne_of_Avonlea,77390,Anne of Avonlea,,L.M. Montgomery,4.19,155653,155653,304.0,1909.0,True,"Classics, Fiction, Young Adult, Historical, Historical Fiction, Childrens, Historical, Romance, Cultural, Canada, Audiobook, Childrens, Middle Grade",0,Prince Edward Island
https://www.goodreads.com/book/show/7723542-a-dog-s-purpose,7723542,A Dog's Purpose,2.0,W. Bruce Cameron,4.34,117924,117924,319.0,,True,"Fiction, Animals, Animals, Dogs, Contemporary, Adult, Fantasy, Audiobook, Adult Fiction, Humor, Young Adult","Goodreads Choice Award Nominee for Fiction (2010), Missouri Gateway Readers Award Nominee (2013)",
https://www.goodreads.com/book/show/35729.Lover_Eternal,35729,Lover Eternal,,J.R. Ward,4.33,177252,177252,441.0,,True,"Romance, Fantasy, Paranormal, Romance, Paranormal Romance, Paranormal, Vampires, Fantasy, Fantasy, Urban Fantasy, Adult, Fiction, Adult Fiction, Erotica, Fantasy, Supernatural",0,"Caldwell, New York"
https://www.goodreads.com/book/show/227571.Peace_Like_a_River,227571,Peace Like a River,4.0,Leif Enger,3.98,84407,84407,312.0,2001.0,False,"Fiction, Historical, Historical Fiction, Book Club, Adult Fiction, Novels, Literary Fiction, Adult, Contemporary, Young Adult, Coming Of Age, Family","Book Sense Book of the Year Award for Adult Fiction (2002), Independent Publisher Book Award (IPPY) for Fiction - General (2002), ALA Alex Award (2002), International Dublin Literary Award Nominee (2003)","United States of America, North Dakota"
https://www.goodreads.com/book/show/15241.The_Two_Towers,15241,The Two Towers,,J.R.R. Tolkien,4.45,757286,757286,322.0,1954.0,True,"Fantasy, Fiction, Classics, Adventure, Science Fiction Fantasy, Fantasy, High Fantasy, Fantasy, Epic Fantasy, Novels, Literature, Young Adult",0,Middle-earth
https://www.goodreads.com/book/show/5527.All_the_King_s_Men,5527,All the King's Men,3.0,Robert Penn Warren,4.06,60312,60312,439.0,1946.0,False,"Fiction, Classics, Historical, Historical Fiction, Politics, Literature, Novels, Literature, American, Literary Fiction, American, Southern, Historical","Pulitzer Prize for Fiction (1947), Prix du Meilleur Livre Étranger for Roman (1953), Mikael Agricola -palkinto (1977)",Southern Region
https://www.goodreads.com/book/show/25480342-a-monster-calls,25480342,A Monster Calls,22.0,Patrick Ness,4.33,223251,223251,237.0,2011.0,False,"Fantasy, Young Adult, Fiction, Horror, Childrens, Middle Grade, Contemporary, Magical Realism, Childrens, Fantasy, Paranormal, Death","Bram Stoker Award Nominee for Best Young Adult Novel (2011), Kate Greenaway Medal (2012), Galaxy British Book Awards for Children's Book of the Year (2011), Grand Prix de l'Imaginaire for Jeunesse (2013), Los Angeles Times Book Prize Nominee for Young Adult Literature (2011), Red House Children's Book Award (2012), Rhode Island Teen Book Award Nominee (2014), Deutscher Jugendliteraturpreis for Preis der Jugendjury & Nominierung Kategorie Kinderbuch (2012), Tähtifantasia Award Nominee (2017), The Inky Awards Nominee for Silver Inky (2012), Gouden Lijst for vertaald boek (2014), Lincoln Award Nominee (2015), Galaxy National Book Award for Children’s Book of the Year (2011), Grampian Children’s Book Award Nominee (2013), The Kitschies for Red Tentacle (Novel) (2011), Goodreads Choice Award Nominee for Middle Grade & Children's (2011), Carnegie Medal (2012), The Inky Awards Shortlist for Silver Inky (2012), Prix Elbakin.net for Meilleur roman fantasy traduit Jeunesse (2012), Europese Literatuurprijs Nominee (2014), Rebecca Caudill Young Readers' Book Award Nominee (2016), Premi Protagonista Jove for Categoria 13-14 anys (2017)","England, United Kingdom"
https://www.goodreads.com/book/show/65641.The_Silver_Chair,65641,The Silver Chair,,C.S. Lewis,3.95,252493,252493,243.0,1953.0,True,"Fantasy, Fiction, Classics, Young Adult, Childrens, Christian, Adventure, Childrens, Middle Grade, Christian Fiction, Science Fiction Fantasy",0,
https://www.goodreads.com/book/show/14935.Sense_and_Sensibility,14935,Sense and Sensibility,,Jane Austen,4.08,986240,986240,409.0,1811.0,False,"Classics, Fiction, Romance, Historical, Historical Fiction, Literature, Historical, Classics, Classic Literature, Literature, 19th Century, Novels, European Literature, British Literature",0,"England, United Kingdom, Devonshire, England"
https://www.goodreads.com/book/show/567678.The_Wasp_Factory,567678,The Wasp Factory,1.0,Iain Banks,3.81,87976,87976,192.0,1984.0,False,"Fiction, Horror, Thriller, Mystery, Contemporary, Dark, Drama, Suspense, Novels, Classics",Kurd-Laßwitz-Preis for Foreign Novel (1992),Scotland
https://www.goodreads.com/book/show/40593473-finding-hope-in-the-darkness-of-grief,40593473,"Finding Hope in the Darkness of Grief: Spiritual Insights Expressed Through Art, Poetry and Prose",1.0,Diamante Lavendar,4.33,5252,5252,74.0,,False,"Contemporary, Fiction, Novels, Drama, Book Club, Epic, Adult, Poetry, New Adult, Young Adult",Feathered Quill Book Award for Religious/Spiritual (1st) and for Inspirational (2nd) (2019),
https://www.goodreads.com/book/show/80660.We_Need_to_Talk_About_Kevin,80660,We Need to Talk About Kevin,1.0,Lionel Shriver,4.05,176211,176211,400.0,2003.0,False,"Fiction, Contemporary, Thriller, Horror, Mystery, Crime, Drama, Psychology, Adult, Literary Fiction, Book Club",Orange Prize for Fiction (2005),
https://www.goodreads.com/book/show/43758.The_Queen_of_the_Damned,43758,The Queen of the Damned,2.0,Anne Rice,3.88,141334,141334,448.0,1988.0,True,"Horror, Fantasy, Paranormal, Vampires, Fiction, Fantasy, Paranormal, Fantasy, Supernatural, Fantasy, Urban Fantasy, Gothic, Adult, Science Fiction Fantasy","Bram Stoker Award Nominee for Best Novel (1988), Locus Award Nominee for Best Horror Novel (1989)",
https://www.goodreads.com/book/show/10534.The_Art_of_War,10534,The Art of War,1.0,Sun Tzu,3.97,355783,355783,273.0,-500.0,False,"Nonfiction, Classics, Philosophy, History, War, Business, Politics, War, Military Fiction, Cultural, China, Leadership",Independent Publisher Book Award (IPPY) for Multicultural Non-Fiction (2003),
https://www.goodreads.com/book/show/7631105-the-scorch-trials,7631105,The Scorch Trials,,James Dashner,3.91,472709,472709,362.0,,True,"Young Adult, Science Fiction, Dystopia, Science Fiction, Fiction, Fantasy, Adventure, Apocalyptic, Post Apocalyptic, Young Adult, Teen, Audiobook, Mystery",0,
