url,book_id,title,author,good_read_score,good_read_votes,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,award_count,place
https://www.goodreads.com/book/show/3467.The_People_of_Sparks,3467,The People of Sparks,Jeanne DuPrau,980,13,3.68,3554.0,52367.0,338.0,2004.0,True,"Young Adult, Science Fiction, Dystopia, Fantasy, Fiction, Science Fiction, Childrens, Middle Grade, Apocalyptic, Post Apocalyptic, Childrens, Adventure, Young Adult, Teen",,0,
https://www.goodreads.com/book/show/13477676-forgive-me-leonard-peacock,13477676,"Forgive Me, Leonard Peacock",Matthew Quick,980,11,3.88,5794.0,44162.0,277.0,2013.0,False,"Young Adult, Contemporary, Fiction, Realistic Fiction, Health, Mental Health, Mental Health, Mental Illness, Audiobook, Sociology, Abuse, Young Adult, Teen, Young Adult, Coming Of Age","Milwaukee County Teen Book Award Nominee (2014), Michigan Library Association Thumbs Up! Award for Honor book (2014), Lincoln Award Nominee (2017), Goodreads Choice Award Nominee for Young Adult Fiction (2013)",4,
https://www.goodreads.com/book/show/321950.Blood_and_Guts_in_High_School,321950,Blood and Guts in High School,Kathy Acker,980,12,3.39,429.0,5553.0,165.0,1984.0,False,"Fiction, Feminism, Thriller, Novels, Drama, Mystery, Suspense, Literature, Contemporary, Classics, Cult Classics",,0,
https://www.goodreads.com/book/show/22911.Amerika,22911,Amerika,Franz Kafka,979,14,3.75,1001.0,23793.0,336.0,1927.0,False,"Fiction, Classics, Literature, European Literature, German Literature, Novels, European Literature, Czech Literature, Literature, 20th Century, Philosophy, Literary Fiction, Classics, Classic Literature",,0,
https://www.goodreads.com/book/show/175242.Every_Dead_Thing,175242,Every Dead Thing,John Connolly,979,13,3.99,1760.0,28457.0,467.0,1999.0,True,"Mystery, Thriller, Mystery, Crime, Fiction, Horror, Thriller, Mystery Thriller, Suspense, Mystery, Detective, Fantasy, Paranormal, Fantasy, Supernatural","Bram Stoker Award Nominee for Best First Novel (1999), Barry Award Nominee for Best British Crime Novel (2000), Shamus Award for Best First PI Novel (2000)",3,
https://www.goodreads.com/book/show/8563789-where-things-come-back,8563789,Where Things Come Back,John Corey Whaley,979,11,3.8,3112.0,19965.0,228.0,2011.0,False,"Young Adult, Contemporary, Fiction, Realistic Fiction, Mystery, Young Adult, Teen, Young Adult, Coming Of Age, Young Adult, Young Adult Contemporary, Family, Religion","William C. Morris YA Debut Award (2012), Michael L. Printz Award (2012)",2,"Lily, Arkansas, Atlanta, Georgia"
https://www.goodreads.com/book/show/17725246,17725246,دروس مبسطة في علم الاقتصاد,Robert P. Murphy,979,10,4.01,97.0,560.0,383.0,2010.0,False,"Economics, Nonfiction, Business, Currency, Money, Social Science, Economics, Finance",,0,
https://www.goodreads.com/book/show/3831279,3831279,ڤيرتيجو,أحمد مراد,977,11,3.7,1747.0,25254.0,402.0,2007.0,False,"Novels, Fiction, Northern Africa, Egypt, Mystery, Crime, Mystery, Literature, Thriller, Unfinished, Cultural, Africa, African Literature, Egyptian Literature",,0,Cairo
https://www.goodreads.com/book/show/201345.Martin_the_Warrior,201345,Martin the Warrior,Brian Jacques,977,13,4.15,549.0,40355.0,376.0,1993.0,True,"Fantasy, Fiction, Young Adult, Childrens, Animals, Adventure, Childrens, Middle Grade, Science Fiction Fantasy, Fantasy, High Fantasy, Novels",,0,
https://www.goodreads.com/book/show/20958632-the-darkest-part-of-the-forest,20958632,The Darkest Part of the Forest,Holly Black,977,13,3.86,7533.0,60136.0,336.0,2015.0,False,"Fantasy, Young Adult, Romance, LGBT, Fiction, Fantasy, Paranormal, Fantasy, Urban Fantasy, Fairies, Fae, Fantasy, Magic, Young Adult, Young Adult Fantasy","Mythopoeic Fantasy Award Nominee for Adult Literature (2016), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2015)",2,Fairfold
https://www.goodreads.com/book/show/481749.Jesus_the_Christ,481749,"Jesus the Christ: A Study of the Messiah and His Mission According to Holy Scriptures, Both Ancient and Modern",James E. Talmage,976,11,4.62,1225.0,21823.0,747.0,1915.0,False,"Religion, Christianity, Lds, Nonfiction, Religion, Church, Spirituality, Biography, Inspirational, History, Lds, Lds Non Fiction, Classics",,0,
https://www.goodreads.com/book/show/3665811-the-captive-part-ii-the-power,3665811,The Captive Part II / The Power,L.J. Smith,976,14,4.1,567.0,18434.0,390.0,2009.0,True,"Young Adult, Fantasy, Fantasy, Paranormal, Paranormal, Witches, Romance, Fantasy, Supernatural, Fantasy, Magic, Fiction, Romance, Paranormal Romance, Fantasy, Urban Fantasy",,0,
https://www.goodreads.com/book/show/17158596-collide,17158596,Collide,Gail McHugh,976,13,4.21,4778.0,63566.0,395.0,2013.0,True,"Romance, New Adult, Romance, Contemporary Romance, Contemporary, Adult Fiction, Erotica, Adult, Romance, Erotic Romance, Drama, Sociology, Abuse, Womens Fiction, Chick Lit",Goodreads Choice Award Nominee for Romance and for Debut Author (2013),1,New York State
https://www.goodreads.com/book/show/758901.Tutunamayanlar,758901,Tutunamayanlar,Oğuz Atay,975,11,4.57,435.0,9666.0,724.0,1972.0,False,"Asian Literature, Turkish Literature, Fiction, Cultural, Turkish, Roman, Literature, Novels, Classics, Unfinished, Literary Fiction",TRT (Türkiye Radyo Televizyonları) Başarı Ödülü for Roman (1970),1,Turkey
https://www.goodreads.com/book/show/6371117-betrayals,6371117,Betrayals,Lili St. Crow,975,12,4.08,850.0,26138.0,296.0,2009.0,True,"Young Adult, Paranormal, Vampires, Fantasy, Paranormal, Fantasy, Fantasy, Urban Fantasy, Shapeshifters, Werewolves, Romance, Fantasy, Supernatural, Romance, Paranormal Romance, Paranormal, Shapeshifters",,0,
https://www.goodreads.com/book/show/9553503-angel-fire,9553503,Angel Fire,L.A. Weatherly,975,12,4.04,879.0,16804.0,720.0,2011.0,True,"Paranormal, Angels, Young Adult, Fantasy, Fantasy, Paranormal, Romance, Fantasy, Urban Fantasy, Romance, Paranormal Romance, Fantasy, Supernatural, Fiction, Adventure",Romantic Novel of the Year (RoNa's) Award Nominee for Young Adult (2012),1,
https://www.goodreads.com/book/show/7849034-goddess,7849034,Goddess,Josephine Angelini,975,10,4.23,2040.0,29249.0,421.0,2013.0,True,"Fantasy, Young Adult, Fantasy, Mythology, Romance, Fantasy, Paranormal, Mythology, Greek Mythology, Fantasy, Urban Fantasy, Romance, Paranormal Romance, Fantasy, Supernatural, Fiction",,0,
https://www.goodreads.com/book/show/6054449-tales-from-a-not-so-fabulous-life,6054449,Tales from a Not-So-Fabulous Life,Rachel Renée Russell,975,11,4.14,3427.0,69039.0,282.0,2009.0,True,"Childrens, Middle Grade, Realistic Fiction, Childrens, Humor, Fiction, Sequential Art, Graphic Novels, Diary, Young Adult, Contemporary, Humor, Comedy","Children's Choice Book Award for Fifth Grade to Sixth Grade Book of the Year (2010), Goodreads Choice Award Nominee for Children's Book (2009)",2,
https://www.goodreads.com/book/show/12661.Chesapeake,12661,Chesapeake,James A. Michener,974,14,4.19,891.0,22829.0,1024.0,1978.0,False,"Fiction, Historical, Historical Fiction, Historical, North American Hi..., American History, Classics, Novels, Adventure, Literature, Epic, Literature, American",,0,"United States of America, Maryland, Virginia"
https://www.goodreads.com/book/show/3660304,3660304,آينشتين والنسبية,مصطفى محمود,974,10,4.08,912.0,8172.0,100.0,1961.0,False,"Science, Nonfiction, Philosophy, Science, Physics, Religion, Literature, 20th Century, Science, Popular Science, Science, Engineering",,0,
https://www.goodreads.com/book/show/2168850._,2168850,ديوان الإمام الشافعي,محمد بن إدريس الشافعي,973,10,4.46,497.0,4202.0,218.0,2003.0,False,"Poetry, Religion, Literature, Religion, Islam, Nonfiction, Spirituality, Philosophy, Anthologies, Collections",,0,
https://www.goodreads.com/book/show/12813630-the-coldest-girl-in-coldtown,12813630,The Coldest Girl in Coldtown,Holly Black,973,12,3.83,8436.0,62064.0,419.0,2013.0,False,"Young Adult, Fantasy, Paranormal, Vampires, Fantasy, Paranormal, Horror, Fantasy, Urban Fantasy, Romance, Fiction, Fantasy, Supernatural, Science Fiction, Dystopia","Locus Award Nominee for Young Adult Science Fiction and Fantasy (2014), Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2015), Milwaukee County Teen Book Award Nominee (2015), Andre Norton Award Nominee (2013), Green Mountain Book Award Nominee (2015)",5,
https://www.goodreads.com/book/show/17860199-the-world-of-divergent,17860199,The World of Divergent: The Path to Allegiant,Veronica Roth,972,11,3.96,1711.0,32329.0,50.0,2011.0,True,"Fiction, Adventure, Science Fiction, Dystopia, Short Stories, Young Adult, Young Adult, Teen, Science Fiction, Action, Fantasy, Science Fiction Fantasy",,0,
https://www.goodreads.com/book/show/186103.Peeps,186103,Peeps,Scott Westerfeld,971,12,3.77,1999.0,24094.0,312.0,2005.0,True,"Young Adult, Paranormal, Vampires, Fantasy, Science Fiction, Fantasy, Paranormal, Fiction, Horror, Fantasy, Urban Fantasy, Young Adult, Teen, Fantasy, Supernatural","Locus Award Nominee for Best Young Adult Book (2006), Georgia Peach Book Award Nominee for Honor book (2007), Ditmar Award Nominee for Best Novel (2006), Rhode Island Teen Book Award Nominee (2008), Aurealis Award Nominee for Young Adult Novel (2005), Michigan Library Association Thumbs Up! Award Nominee (2006), Lincoln Award Nominee (2009), Andre Norton Award Nominee (2006)",8,New York State
