url,book_id,title,author,good_read_score,good_read_votes,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,award_count,place
https://www.goodreads.com/book/show/63213.The_Dunwich_Horror_and_Others,63213,The Dunwich Horror and Others,H.P. Lovecraft,487,5,4.2,444.0,13774.0,433.0,1929.0,False,"Horror, Fiction, Short Stories, Fantasy, Classics, Horror, Lovecraftian, Science Fiction, Fantasy, Weird Fiction, Gothic, Literature, American",,0,
https://www.goodreads.com/book/show/3181953-the-heretic-s-daughter,3181953,The Heretic's Daughter,Kathleen Kent,487,6,3.77,3980.0,33168.0,332.0,2008.0,True,"Historical, Historical Fiction, Fiction, Historical, Paranormal, Witches, Book Club, Adult Fiction, Literature, 17th Century, Audiobook, Adult, North American Hi..., American History",David J. Langum Sr. Prize for American Historical Fiction (2008),1,"Salem, Massachusetts"
https://www.goodreads.com/book/show/13487029-foretold,13487029,Foretold,Jana Oliver,487,6,4.32,488.0,6219.0,438.0,2012.0,True,"Young Adult, Fantasy, Paranormal, Paranormal, Demons, Fantasy, Paranormal, Angels, Fantasy, Urban Fantasy, Romance, Fantasy, Supernatural, Fantasy, Magic, Romance, Paranormal Romance",,0,
https://www.goodreads.com/book/show/11395597-why-be-happy-when-you-could-be-normal,11395597,Why Be Happy When You Could Be Normal?,Jeanette Winterson,487,7,3.95,3056.0,33715.0,230.0,2011.0,False,"Nonfiction, Autobiography, Memoir, LGBT, Biography, GLBT, Queer, Biography Memoir, Biography, Autobiography, Feminism, Parenting, Adoption, European Literature, British Literature","Judy Grahn Award Nominee (2013), Lambda Literary Award for Lesbian Memoir/Biography (2013), Andrew Carnegie Medal Nominee for Nonfiction (2013)",3,
https://www.goodreads.com/book/show/25499718-children-of-time,25499718,Children of Time,Adrian Tchaikovsky,487,5,4.27,6620.0,66700.0,600.0,2015.0,True,"Science Fiction, Fiction, Space, Space Opera, Audiobook, Fantasy, Space, Science Fiction Fantasy, Adult, Apocalyptic, Post Apocalyptic, Science Fiction, Dystopia","Arthur C. Clarke Award (2016), Grand Prix de l'Imaginaire Nominee for Roman étranger (2019)",2,
https://www.goodreads.com/book/show/34091380-the-late-show,34091380,The Late Show,Michael Connelly,487,6,4.05,5344.0,65100.0,405.0,2017.0,True,"Mystery, Fiction, Mystery, Crime, Thriller, Thriller, Mystery Thriller, Audiobook, Suspense, Mystery, Detective, Contemporary, Adult","Barry Award Nominee for Best Novel (2018), Anthony Award Nominee for Best Novel (2018), Los Angeles Times Book Prize Nominee for Mystery/Thriller (2017)",3,"Los Angeles, California"
https://www.goodreads.com/book/show/42258946-one-small-sacrifice,42258946,One Small Sacrifice,Hilary Davidson,487,5,3.83,541.0,9464.0,366.0,2019.0,True,"Mystery, Thriller, Fiction, Thriller, Mystery Thriller, Mystery, Crime, Contemporary, Audiobook, Adult, Modern, Drama",,0,
https://www.goodreads.com/book/show/49256.The_Unabridged_Devil_s_Dictionary,49256,The Unabridged Devil's Dictionary,Ambrose Bierce,486,7,4.08,626.0,9752.0,404.0,1906.0,False,"Humor, Nonfiction, Classics, Reference, Humanities, Language, Humor, Comedy, Literature, Philosophy, Reference, Dictionaries, Literature, American",,0,
https://www.goodreads.com/book/show/3307144-king-of-sword-and-sky,3307144,King of Sword and Sky,C.L. Wilson,486,7,4.29,432.0,10009.0,472.0,2008.0,True,"Fantasy, Romance, Romance, Fantasy Romance, Fantasy, Magic, Fairies, Fae, Fantasy, Paranormal, Romance, Paranormal Romance, Adult, Fantasy, High Fantasy, Fiction",,0,
https://www.goodreads.com/book/show/406186.Mara_Daughter_of_the_Nile,406186,"Mara, Daughter of the Nile",Eloise Jarvis McGraw,486,6,4.24,903.0,10250.0,279.0,1953.0,False,"Historical, Historical Fiction, Young Adult, Romance, Historical, Fiction, Northern Africa, Egypt, Adventure, Academic, School, Classics, Childrens",,0,"Egypt, Thebes, Egypt"
