url,book_id,title,author,good_read_score,good_read_votes,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,award_count,place
https://www.goodreads.com/book/show/61903.Shards_of_Honour,61903,Shards of Honour,Lois McMaster Bujold,702,9,4.09,2014.0,31312.0,253.0,1986.0,True,"Science Fiction, Fiction, Space, Space Opera, Romance, Fantasy, Science Fiction Fantasy, Audiobook, Space, Adventure, War, Military Fiction","Locus Award Nominee for Best First Novel (1987), Kurd-Laßwitz-Preis Nominee for Bestes ausländischer SF-Roman (1995), Compton Crook Award Nominee (1987)",3,"Barrayar, Sergyar, Beta Colony"
https://www.goodreads.com/book/show/74256.Le_Petit_Nicolas,74256,Le Petit Nicolas,René Goscinny,702,10,4.14,739.0,36837.0,167.0,1959.0,True,"Cultural, France, Fiction, Childrens, Classics, Humor, European Literature, French Literature, Short Stories, Academic, School, Childrens, Middle Grade, Young Adult","Batchelder Award Nominee (2006), Beacon of Freedom Award",2,
https://www.goodreads.com/book/show/7384801-taken-by-midnight,7384801,Taken by Midnight,Lara Adrian,701,10,4.27,872.0,22846.0,370.0,2010.0,True,"Romance, Paranormal Romance, Fantasy, Paranormal, Paranormal, Vampires, Romance, Fantasy, Fantasy, Urban Fantasy, Adult, Fiction, Contemporary, Science Fiction, Aliens",,0,"Boston, Massachusetts, Massachusetts"
https://www.goodreads.com/book/show/37301.Rules_of_Prey,37301,Rules of Prey,John Sandford,701,10,4.11,2271.0,78610.0,479.0,1989.0,True,"Mystery, Fiction, Thriller, Mystery, Crime, Thriller, Mystery Thriller, Suspense, Mystery, Detective, Audiobook, Mystery, Murder Mystery, Contemporary",,0,"Minneapolis, Minnesota"
https://www.goodreads.com/book/show/23814.King_Solomon_s_Mines,23814,King Solomon's Mines,H. Rider Haggard,701,10,3.8,2066.0,44073.0,264.0,1885.0,True,"Classics, Fiction, Adventure, Fantasy, Cultural, Africa, Historical, Historical Fiction, Literature, Novels, Literature, 19th Century, Historical",,0,"Zimbabwe, Mexico, South Africa"
https://www.goodreads.com/book/show/107776.Ransom,107776,Ransom,Julie Garwood,700,10,4.33,1339.0,30844.0,546.0,1999.0,True,"Romance, Historical Romance, Romance, Historical, Historical, Historical Fiction, Historical, Medieval, Fiction, Cultural, Scotland, Adult, Historical Romance, Medieval Romance, Humor",All About Romance (AAR) Annual Reader Poll for Favorite Cabin or Road Romance AND Favorite Medieval Romance (2000),1,"England, Scottish Highlands"
https://www.goodreads.com/book/show/17879512-diary-of-a-freedom-writer,17879512,Diary of a Freedom Writer: The Experience,Darrius Garrett,700,7,4.25,19.0,170.0,224.0,2013.0,False,"Education, Autobiography, Memoir, Nonfiction, Biography, Self Help, Biography Memoir, Teaching, Inspirational",,0,
https://www.goodreads.com/book/show/19065420-la-os-fortes-e-decis-es-dif-ceis,19065420,Laços fortes e decisões difíceis,Graça Jacinto,700,7,4.57,0.0,21.0,415.0,2012.0,False,,,0,
https://www.goodreads.com/book/show/18685332-fire-of-stars-and-dragons,18685332,Fire of Stars and Dragons,Melissa Petreshock,700,7,3.5,64.0,332.0,224.0,2014.0,True,"Fantasy, Fantasy, Dragons, Fantasy, Paranormal, New Adult, Romance, Paranormal, Vampires, Romance, Paranormal Romance, Fantasy, Supernatural, Adult, Young Adult",,0,"Boston, Massachusetts"
https://www.goodreads.com/book/show/22031070-my-death-experiences---a-preacher-s-18-apocalyptic-encounter-with-death,22031070,"My Death Experiences - A Preacher’s 18 Apocalyptic Encounter with Death, Heaven & Hell.",Zion Odum,700,7,4.63,3.0,27.0,,2014.0,False,,,0,
