url,book_id,title,author,good_read_score,good_read_votes,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,award_count,place
https://www.goodreads.com/book/show/38230320-hometown-girl-at-heart,38230320,Hometown Girl at Heart,Kirsten Fullmer,3775,41,4.29,54,4620,321.0,2014,True,"Contemporary, Fiction, Romance, Novels, New Adult, Young Adult, Romance, Love Story, Romance, Contemporary Romance, Adult, Womens Fiction, Chick Lit",,0,
https://www.goodreads.com/book/show/27111181-paradox-effect,27111181,Paradox Effect: Time Travel and Purified DNA Merge to Halt the Collapse of Human Existence,Gabriel F.W. Koch,3767,42,4.34,45,1977,284.0,2015,False,"Fiction, Contemporary, Drama, Epic",,0,
https://www.goodreads.com/book/show/9418327-bossypants,9418327,Bossypants,Tina Fey,3763,49,3.95,39835,886111,283.0,2011,False,"Nonfiction, Autobiography, Memoir, Humor, Biography, Audiobook, Humor, Comedy, Biography, Autobiography, Biography Memoir, Feminism, Adult","Audie Award for Audiobook of the Year (2012), Grammy Award Nominee for Best Spoken Word Album (2012), Goodreads Choice Award for Humor and Nominee for Favorite Book (2011)",3,
https://www.goodreads.com/book/show/10629.Christine,10629,Christine,Stephen King,3761,60,3.79,3654,210156,411.0,1983,False,"Horror, Fiction, Thriller, Fantasy, Fantasy, Supernatural, Fantasy, Paranormal, Mystery, Suspense, Audiobook, Adult",Locus Award Nominee for Best Fantasy Novel (1984),1,Pennsylvania
https://www.goodreads.com/book/show/12513614-captive-in-the-dark,12513614,Captive in the Dark,C.J. Roberts,3756,44,3.97,6030,67300,276.0,2011,True,"Dark, Adult Fiction, Erotica, Romance, Erotica, BDSM, Adult, Contemporary, Sociology, Abuse, New Adult, Romance, Contemporary Romance, Romance, Erotic Romance",,0,Mexico
https://www.goodreads.com/book/show/15842439-warm-bodies,15842439,Warm Bodies,Isaac Marion,3751,46,3.92,10698,100022,256.0,2010,True,"Romance, Fiction, Science Fiction, Horror, Science Fiction, Apocalyptic, Adult Fiction, Young Adult, Media Tie In, Science Fiction, Dystopia, Fantasy",,0,
https://www.goodreads.com/book/show/235718.Succubus_Blues,235718,Succubus Blues,Richelle Mead,3749,49,3.93,2998,54291,343.0,2007,True,"Fantasy, Urban Fantasy, Fantasy, Paranormal, Fantasy, Romance, Romance, Paranormal Romance, Paranormal, Vampires, Paranormal, Demons, Adult, Paranormal, Angels, Fantasy, Supernatural",,0,"Seattle, Washington"
https://www.goodreads.com/book/show/11650.American_Pastoral,11650,American Pastoral,Philip Roth,3745,55,3.92,4768,68669,432.0,1997,True,"Fiction, Classics, Literature, Novels, Literature, American, Literary Fiction, Historical, Historical Fiction, Contemporary, American, Americana, The United States Of America","Pulitzer Prize for Fiction (1998), Audie Award for Solo Narration - Male (1998), Prix du Meilleur Livre Étranger for Roman (2000), National Book Critics Circle Award Nominee for Fiction (1997), International Dublin Literary Award Nominee (1999)",5,"Newark, New Jersey, New Jersey"
https://www.goodreads.com/book/show/52640.Weaveworld,52640,Weaveworld,Clive Barker,3744,50,4.13,1269,28988,721.0,1987,False,"Fantasy, Horror, Fiction, Fantasy, Dark Fantasy, Science Fiction Fantasy, Fantasy, Urban Fantasy, Science Fiction, Thriller, Novels, Fantasy, Magic","Locus Award Nominee for Best Fantasy Novel (1988), World Fantasy Award Nominee for Best Novel (1988), Prix Cosmos 2000 (1990)",3,
https://www.goodreads.com/book/show/28249.The_Magicians_Guild,28249,The Magicians' Guild,Trudi Canavan,3739,48,3.94,2758,76899,467.0,2001,True,"Fantasy, Young Adult, Fantasy, Magic, Fiction, Fantasy, High Fantasy, Fantasy, Epic Fantasy, Adventure, Childrens, Science Fiction Fantasy, Romance",,0,Kyralia
https://www.goodreads.com/book/show/67920.Sybil,67920,Sybil: The Classic True Story of a Woman Possessed by Sixteen Personalities,Flora Rheta Schreiber,3737,67,3.98,1508,86769,481.0,1973,False,"Nonfiction, Psychology, Biography, Mental Health, Mental Illness, Health, Mental Health, Autobiography, Memoir, Classics, Biography Memoir, Science, Adult",,0,
https://www.goodreads.com/book/show/42607.As_You_Like_It,42607,As You Like It,William Shakespeare,3734,68,3.83,2044,72885,263.0,1599,False,"Classics, Plays, Drama, Fiction, Plays, Theatre, Literature, Romance, Academic, School, Poetry, Humor, Comedy",,0,
https://www.goodreads.com/book/show/24983.Doomsday_Book,24983,Doomsday Book,Connie Willis,3731,47,4.02,5545,51981,578.0,1992,True,"Science Fiction, Science Fiction, Time Travel, Historical, Historical Fiction, Fiction, Fantasy, Historical, Science Fiction Fantasy, Historical, Medieval, Speculative Fiction, Audiobook","Hugo Award for Best Novel (1993), Nebula Award for Best Novel (1992), Locus Award for Best Science Fiction Novel (1993), Arthur C. Clarke Award Nominee (1993), Mythopoeic Fantasy Award Nominee for Adult Literature (1993), Kurd-Laßwitz-Preis for Foreign Novel (1994)",6,United Kingdom
https://www.goodreads.com/book/show/43565225-eye-for-eye,43565225,Eye for Eye,J.K. Franko,3727,41,4.29,155,6865,432.0,2019,True,"Fiction, Contemporary, Thriller, Epic, Novels, Drama",,0,
https://www.goodreads.com/book/show/8737.The_Last_Temptation_of_Christ,8737,The Last Temptation of Christ,Nikos Kazantzakis,3725,52,4.17,867,12537,506.0,1955,False,"Fiction, Religion, Classics, Historical, Historical Fiction, Literature, Novels, Cultural, Greece, Religion, Christianity, Philosophy, Spirituality",,0,
https://www.goodreads.com/book/show/19351.The_Epic_of_Gilgamesh,19351,The Epic of Gilgamesh,Anonymous,3720,60,3.7,4364,83601,120.0,-1800,False,"Classics, Poetry, Fiction, Fantasy, Mythology, Literature, Fantasy, Academic, School, Epic, Religion, Literature, Ancient",,0,"Ur, Mesopotamia"
https://www.goodreads.com/book/show/929782.Martin_Eden,929782,Martin Eden,Jack London,3705,44,4.45,1648,28368,480.0,1909,False,"Classics, Fiction, Literature, American, Literature, The United States Of America, Novels, Adventure, Literature, 20th Century, Roman, Historical, Historical Fiction",,0,"San Francisco, California"
https://www.goodreads.com/book/show/13033.The_Alexandria_Quartet,13033,The Alexandria Quartet,Lawrence Durrell,3700,50,4.17,457,11303,884.0,1960,True,"Fiction, Classics, Historical, Historical Fiction, Literature, Northern Africa, Egypt, Novels, Cultural, Africa, Literary Fiction, European Literature, British Literature, Literature, 20th Century",,0,"Alexandria, Egypt"
https://www.goodreads.com/book/show/1472878.Firefly_Lane,1472878,Firefly Lane,Kristin Hannah,3696,47,4.11,19549,242509,479.0,2008,True,"Fiction, Womens Fiction, Chick Lit, Romance, Contemporary, Adult, Adult Fiction, Audiobook, Drama, Historical, Historical Fiction, Womens Fiction",Romantic Times Reviewers' Choice Award (RT Award) Nominee for Women's Fiction (2008),1,"Seattle, Washington"
https://www.goodreads.com/book/show/38787.Pedro_P_ramo,38787,Pedro Páramo,Juan Rulfo,3694,42,4.07,3512,46010,128.0,1955,False,"Fiction, Classics, Magical Realism, European Literature, Spanish Literature, Cultural, Latin American, Novels, Literature, Literature, Latin American Literature, Fantasy, Academic, School",,0,Comala
https://www.goodreads.com/book/show/38726615-ana-rocha,38726615,Ana Rocha: Shadows of Justice,Ammar Habib,3687,37,4.23,642,5310,218.0,2018,False,"Thriller, Mystery, Crime, Action, Emergency Services, Police, Fiction, Mystery",,0,"Houston, Texas"
https://www.goodreads.com/book/show/32263.The_Surgeon,32263,The Surgeon,Tess Gerritsen,3686,49,4.07,4464,141895,416.0,2001,True,"Mystery, Thriller, Mystery, Crime, Fiction, Suspense, Thriller, Mystery Thriller, Drama, Mystery, Detective, Adult, Adult Fiction",RITA Award by Romance Writers of America for Best Romantic Suspense (2002),1,"Boston, Massachusetts"
https://www.goodreads.com/book/show/159178.North_and_South,159178,North and South,John Jakes,3684,62,4.2,905,57921,812.0,1982,True,"Historical, Historical Fiction, Fiction, Historical, Military History, Civil War, Classics, War, Romance, American History, American Civil War, Adult, Epic",,0,United States of America
https://www.goodreads.com/book/show/20170404-station-eleven,20170404,Station Eleven,Emily St. John Mandel,3678,42,4.05,40690,348630,333.0,2014,False,"Fiction, Science Fiction, Science Fiction, Dystopia, Apocalyptic, Post Apocalyptic, Adult, Audiobook, Fantasy, Adult Fiction, Literary Fiction, Science Fiction, Apocalyptic","Locus Award Nominee for Best SF Novel (2015), Arthur C. Clarke Award (2015), Kurd-Laßwitz-Preis Nominee for Bestes ausländisches Werk (Best Foreign Work) (2016), PEN/Faulkner Award for Fiction Nominee (2015), Sunburst Award Nominee for Adult (2015), John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (2015), British Fantasy Award Nominee for Best Horror Novel (August Derleth Award) (2015), NAIBA Book of the Year for Fiction (2015), Toronto Book Award Nominee (2015), The Great Michigan Read (2015), Women's Prize for Fiction Nominee for Longlist (2015), Andrew Carnegie Medal Nominee for Fiction (2015), National Book Award Finalist for Fiction (2014), Goodreads Choice Award Nominee for Fiction (2014), The Rooster -- The Morning News Tournament of Books (2015)",15,"Toronto, Ontario, Michigan"
https://www.goodreads.com/book/show/15505346-on-the-island,15505346,On the Island,Tracey Garvis Graves,3678,46,4.12,9236,77085,368.0,2011,True,"Romance, Contemporary, Romance, Contemporary Romance, Fiction, Womens Fiction, Chick Lit, New Adult, Adult, Adventure, Survival, Adventure, Young Adult",,0,"Maldives, Chicago, Illinois"
https://www.goodreads.com/book/show/17689.Franz_Kafka_s_The_Castle,17689,Franz Kafka's The Castle (Dramatization),David Fishelson,3675,54,4.08,229,28074,59.0,2003,False,"Fiction, Classics, Literature, Thriller, Philosophy, Novels, Suspense, Drama, European Literature, German Literature, Mystery",,0,
