url,book_id,title,author,good_read_score,good_read_votes,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,award_count,place
https://www.goodreads.com/book/show/12019355-infamous,12019355,Infamous,Sherrilyn Kenyon,339,3,4.35,1042.0,19045.0,468.0,2012.0,True,"Young Adult, Fantasy, Paranormal, Fantasy, Fantasy, Urban Fantasy, Paranormal, Demons, Paranormal, Vampires, Fantasy, Supernatural, Romance, Fiction, Fantasy, Mythology",,0,"New Orleans, Louisiana"
https://www.goodreads.com/book/show/9415957-i-ll-be-there,9415957,I'll Be There,Holly Goldberg Sloan,339,4,4.01,1275.0,8035.0,392.0,2011.0,True,"Young Adult, Romance, Contemporary, Realistic Fiction, Fiction, Young Adult, Teen, Family, Music, Adventure, Sociology, Abuse","Milwaukee County Teen Book Award Nominee (2012), Gouden Lijst for vertaald boek (2013), Peggy Miller Award for Young Adult Fiction (2012), Missouri Gateway Readers Award Nominee (2014)",4,
https://www.goodreads.com/book/show/24641800-the-demon-in-the-wood,24641800,The Demon in the Wood,Leigh Bardugo,339,4,3.95,2087.0,16966.0,30.0,2014.0,True,"Fantasy, Young Adult, Short Stories, Novella, Fiction, Fantasy, Magic, Young Adult, Young Adult Fantasy, Fantasy, High Fantasy, Fantasy, Paranormal, Science Fiction Fantasy",,0,
https://www.goodreads.com/book/show/33865643-the-war-i-finally-won,33865643,The War I Finally Won,Kimberly Brubaker Bradley,339,4,4.48,3370.0,25229.0,387.0,2017.0,True,"Historical, Historical Fiction, Childrens, Middle Grade, Fiction, Young Adult, Historical, War, World War II, Audiobook, Childrens, War, Family",Goodreads Choice Award Nominee for Middle Grade & Children's (2017),1,
https://www.goodreads.com/book/show/53135268-the-red-grouse-tales,53135268,The Red Grouse Tales,Leslie   Garland,339,4,4.32,25.0,396.0,343.0,2019.0,False,"Epic, Drama, Novels",,0,
https://www.goodreads.com/book/show/11312.Over_Sea_Under_Stone,11312,"Over Sea, Under Stone",Susan Cooper,338,5,3.83,2421.0,52001.0,196.0,1965.0,True,"Fantasy, Young Adult, Fiction, Childrens, Childrens, Middle Grade, Adventure, Mythology, Arthurian, Classics, Science Fiction Fantasy, Childrens, Juvenile",Margaret A. Edwards Award (2012),1,
https://www.goodreads.com/book/show/606818.Holy_Blood_Holy_Grail,606818,"Holy Blood, Holy Grail",Michael Baigent,338,4,3.5,784.0,11935.0,496.0,1982.0,False,"Nonfiction, History, Religion, Pseudoscience, Conspiracy Theories, Mystery, Historical, Religion, Christianity, Fantasy, Mythology, Occult, Reference",,0,
https://www.goodreads.com/book/show/220969.Die_Trying,220969,Die Trying,Lee Child,338,5,4.04,4820.0,114945.0,552.0,1998.0,True,"Thriller, Fiction, Mystery, Mystery, Crime, Action, Suspense, Thriller, Mystery Thriller, Audiobook, Adventure, Mystery, Detective",,0,
https://www.goodreads.com/book/show/421.The_White_Album,421,The White Album,Joan Didion,338,4,4.15,1371.0,18468.0,224.0,1979.0,False,"Writing, Essays, Nonfiction, Autobiography, Memoir, History, Writing, Journalism, Classics, Biography, Literature, American, Womens, Literature, 20th Century","National Book Critics Circle Award Nominee for General Nonfiction (1979), National Book Award Finalist for General Nonfiction (Paperback) (1981)",2,
https://www.goodreads.com/book/show/92956.The_Memory_of_Earth,92956,The Memory of Earth,Orson Scott Card,338,3,3.58,586.0,15479.0,336.0,1992.0,True,"Science Fiction, Fantasy, Fiction, Science Fiction Fantasy, Audiobook, Speculative Fiction, Adult, Young Adult, Novels, Religion",,0,
https://www.goodreads.com/book/show/13056511-heaven,13056511,Heaven,Alexandra Adornetto,338,5,3.89,1185.0,17362.0,419.0,2012.0,True,"Paranormal, Angels, Young Adult, Fantasy, Romance, Fantasy, Paranormal, Romance, Paranormal Romance, Fantasy, Supernatural, Paranormal, Demons, Young Adult, Young Adult Fantasy, Young Adult, Teen",,0,"Ole Miss, Venus Cove"
https://www.goodreads.com/book/show/7744611-code,7744611,Code,Kathy Reichs,338,5,4.25,739.0,9462.0,408.0,2013.0,True,"Young Adult, Mystery, Science Fiction, Fiction, Fantasy, Adventure, Mystery, Crime, Fantasy, Paranormal, Thriller, Young Adult, Teen",,0,
https://www.goodreads.com/book/show/121645.Death_Comes_as_the_End,121645,Death Comes as the End,Agatha Christie,338,4,3.85,1178.0,17072.0,277.0,1944.0,False,"Mystery, Fiction, Mystery, Crime, Historical, Historical Fiction, Classics, Northern Africa, Egypt, Thriller, Mystery Thriller, Historical, Mystery, Detective, Thriller",,0,"Thebes, Egypt"
https://www.goodreads.com/book/show/3585061-three-weeks-to-say-goodbye,3585061,Three Weeks To Say Goodbye,C.J. Box,338,4,3.88,759.0,8025.0,340.0,2008.0,False,"Mystery, Fiction, Thriller, Suspense, Mystery, Crime, Parenting, Adoption, Thriller, Mystery Thriller, Adult Fiction, Audiobook, Family",,0,
https://www.goodreads.com/book/show/51783.The_Conquest_of_Happiness,51783,The Conquest of Happiness,Bertrand Russell,338,4,4.02,868.0,10633.0,183.0,1930.0,False,"Philosophy, Nonfiction, Psychology, Self Help, Writing, Essays, Self Help, Personal Development, Classics, Literature, 20th Century, European Literature, British Literature, Nobel Prize",,0,
https://www.goodreads.com/book/show/188214.The_Mystery_of_the_Yellow_Room,188214,The Mystery of the Yellow Room,Gaston Leroux,338,4,3.69,706.0,8725.0,192.0,1907.0,True,"Mystery, Classics, Fiction, Mystery, Crime, Cultural, France, Thriller, Mystery Thriller, European Literature, French Literature, Mystery, Detective, Thriller, Audiobook",,0,France
https://www.goodreads.com/book/show/27158835-you-know-me-well,27158835,You Know Me Well,Nina LaCour,338,4,3.74,2469.0,14508.0,248.0,2016.0,False,"Young Adult, LGBT, Contemporary, Romance, Fiction, GLBT, Queer, Realistic Fiction, LGBT, Gay, Audiobook, Young Adult, Young Adult Contemporary",,0,"San Francisco, California"
https://www.goodreads.com/book/show/290882.The_Upanishads,290882,The Upanishads,Anonymous,337,4,4.2,430.0,13664.0,143.0,-500.0,False,"Religion, Philosophy, Spirituality, Classics, Nonfiction, Religion, Hinduism, Cultural, India, Poetry, Fantasy, Mythology, Philosophy, Eastern Philosophy",,0,
https://www.goodreads.com/book/show/674342.Morning_and_Evening_Based_on_the_English_Standard_Version,674342,"Morning and Evening, Based on the English Standard Version",Charles Haddon Spurgeon,337,4,4.54,213.0,8134.0,400.0,1866.0,False,"Christian, Religion, Theology, Nonfiction, Religion, Christianity, Religion, Faith, Christian, Christian Living, Religion, Spirituality, Classics, Christian, Christian Non Fiction",,0,
https://www.goodreads.com/book/show/149302.Silverthorn,149302,Silverthorn,Raymond E. Feist,337,5,4.08,913.0,57371.0,432.0,1985.0,True,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, High Fantasy, Science Fiction Fantasy, Fantasy, Magic, Adventure, Epic, Science Fiction, Adult",,0,
https://www.goodreads.com/book/show/16046.Before_You_Know_Kindness,16046,Before You Know Kindness,Chris Bohjalian,337,5,3.47,1144.0,10886.0,429.0,2004.0,False,"Fiction, Contemporary, Audiobook, Family, Adult, Drama, Adult Fiction, Literary Fiction, Book Club, Novels",,0,
https://www.goodreads.com/book/show/5877.The_Regeneration_Trilogy,5877,The Regeneration Trilogy,Pat Barker,337,5,4.39,143.0,2333.0,592.0,1996.0,True,"Historical, Historical Fiction, Fiction, War, War, World War I, Historical, Literature, Literary Fiction, Novels, Modern, European Literature, British Literature",,0,
https://www.goodreads.com/book/show/231.I_am_Charlotte_Simmons,231,I am Charlotte Simmons,Tom Wolfe,337,4,3.43,2048.0,27114.0,738.0,2004.0,False,"Fiction, Contemporary, Novels, Academic, College, Young Adult, Coming Of Age, Literary Fiction, Literature, Literature, American, Audiobook, Young Adult",Bad Sex in Fiction Award (2004),1,
https://www.goodreads.com/book/show/15568.The_Druid_of_Shannara,,,,337,5,,,,,,False,,,0,
https://www.goodreads.com/book/show/1137215.Boneshaker,1137215,Boneshaker,Cherie Priest,337,4,3.52,4063.0,32251.0,416.0,2009.0,True,"Science Fiction, Steampunk, Fantasy, Science Fiction, Fiction, Horror, Zombies, Science Fiction, Alternate History, Young Adult, Horror, Historical, Historical Fiction, Adventure","Hugo Award Nominee for Best Novel (2010), Nebula Award Nominee for Best Novel (2009), Locus Award for Best Science Fiction Novel (2010)",3,"Seattle, Washington"
https://www.goodreads.com/book/show/5598960-sea-change,5598960,Sea Change,Aimee Friedman,337,4,3.63,736.0,6625.0,320.0,2009.0,False,"Young Adult, Fantasy, Mythology, Mermaids, Romance, Fantasy, Paranormal, Fantasy, Supernatural, Romance, Paranormal Romance, Fantasy, Mythology, Fiction, Young Adult, Teen",,0,"Selkie Island, Georgia"
https://www.goodreads.com/book/show/408862.The_Golden_Bough,408862,The Golden Bough,James George Frazer,337,4,4.03,336.0,7924.0,880.0,1890.0,False,"Nonfiction, Fantasy, Mythology, History, Religion, Anthropology, Classics, Philosophy, Reference, Folklore, Spirituality",,0,"Persia, Egypt, India, Arabia, Asia Major, Siam"
https://www.goodreads.com/book/show/5338.A_Christmas_Carol_and_Other_Christmas_Writings,5338,A Christmas Carol and Other Christmas Writings,Charles Dickens,337,4,4.14,865.0,35214.0,288.0,1843.0,False,"Classics, Fiction, Holiday, Christmas, Short Stories, Literature, Fantasy, Literature, 19th Century, Holiday, Historical, Victorian, European Literature, British Literature",,0,United Kingdom
https://www.goodreads.com/book/show/6202661-i-heart-new-york,6202661,I Heart New York,Lindsey Kelk,337,4,3.87,1250.0,25552.0,307.0,2009.0,True,"Womens Fiction, Chick Lit, Romance, Fiction, Contemporary, Adult, New York, Romance, Contemporary Romance, Travel, Humor, Adult Fiction",,0,New York State
https://www.goodreads.com/book/show/43081.Marching_Powder,43081,"Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail",Rusty Young,337,4,4.28,912.0,20783.0,400.0,2003.0,False,"Nonfiction, Travel, Biography, Mystery, Crime, Autobiography, Memoir, Crime, True Crime, Cultural, Bolivia, Book Club, Biography Memoir, History",,0,Bolivia
