url,book_id,title,author,good_read_score,good_read_votes,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,award_count,place
https://www.goodreads.com/book/show/38720939-a-very-large-expanse-of-sea,38720939,A Very Large Expanse of Sea,Tahereh Mafi,369,4,4.21,6921,35004,310.0,2018,False,"Young Adult, Contemporary, Romance, Fiction, Realistic Fiction, Audiobook, Young Adult, Young Adult Contemporary, Historical, Historical Fiction, Young Adult, Teen, Young Adult, High School","National Book Award Nominee for Young People's Literature (2018), Lincoln Award Nominee (2021), Goodreads Choice Award Nominee for Young Adult Fiction (2018), NAACP Image Award Nominee for Youth/Teens (2019)",4,
https://www.goodreads.com/book/show/43263520-the-grace-year,43263520,The Grace Year,Kim Liggett,369,4,4.15,7222,37061,416.0,2019,False,"Young Adult, Science Fiction, Dystopia, Fiction, Fantasy, Science Fiction, Feminism, Audiobook, Horror, Romance, Thriller",Goodreads Choice Award Nominee for Young Adult Fiction (2019),1,
https://www.goodreads.com/book/show/82965.The_Butcher_Boy,82965,The Butcher Boy,Patrick McCabe,368,5,3.84,652,7821,231.0,1992,False,"Fiction, European Literature, Irish Literature, Cultural, Ireland, Horror, Novels, Mystery, Crime, Contemporary, Literary Fiction, Literature, Mystery","Booker Prize Nominee (1992), Irish Times Irish Literature Prize for Fiction (1992)",2,"Monaghan, Bundoran, County Donegal"
https://www.goodreads.com/book/show/47776.I_Wish_Someone_Were_Waiting_for_Me_Somewhere,47776,I Wish Someone Were Waiting for Me Somewhere,Anna Gavalda,368,4,3.53,780,10593,208.0,1999,False,"Short Stories, Fiction, Cultural, France, Contemporary, Romance, European Literature, French Literature, Roman, Novels, Literature, Womens Fiction, Chick Lit",Grand Prix RTL-Lire (2000),1,
https://www.goodreads.com/book/show/30072.The_Brief_History_of_the_Dead,30072,The Brief History of the Dead,Kevin Brockmeier,368,5,3.67,1852,11240,252.0,2003,False,"Fiction, Fantasy, Science Fiction, Novels, Death, Apocalyptic, Post Apocalyptic, Science Fiction, Dystopia, Horror, Speculative Fiction, Science Fiction Fantasy","Locus Award Nominee for Best Fantasy Novel (2007), New York Public Library Young Lions Fiction Award Nominee (2007), Borders Original Voices Award for Fiction (2006), Booker Worthen Literary Prize (2007)",4,Antarctica
https://www.goodreads.com/book/show/6483360-spice-wolf-vol-01,6483360,"Spice & Wolf, Vol. 01",Isuna Hasekura,368,5,4.19,251,4475,234.0,2006,True,"Novels, Light Novel, Fantasy, Sequential Art, Manga, Romance, Fiction, Asian Literature, Japanese Literature, Adventure, Young Adult, Sequential Art, Comics, Sequential Art, Graphic Novels",,0,
https://www.goodreads.com/book/show/103086.The_Man_Who_Would_Be_King,103086,The Man Who Would Be King,Rudyard Kipling,368,5,3.71,630,11544,96.0,1888,False,"Classics, Fiction, Short Stories, Adventure, Historical, Historical Fiction, Literature, Cultural, India, European Literature, British Literature, Literature, 19th Century, Novella",,0,Afghanistan
https://www.goodreads.com/book/show/6744949-no-time-to-die-the-deep-end-of-fear,6744949,No Time to Die & The Deep End of Fear,Elizabeth Chandler,368,4,4.25,241,9167,599.0,2010,True,"Young Adult, Mystery, Fantasy, Paranormal, Romance, Fantasy, Fantasy, Supernatural, Paranormal, Ghosts, Fiction, Romance, Paranormal Romance, Thriller",,0,
https://www.goodreads.com/book/show/13246997-armed-dangerous,13246997,Armed & Dangerous,Abigail Roux,368,4,4.49,1070,11243,330.0,2012,True,"Romance, M M Romance, Romance, Contemporary, Mystery, Mystery, Crime, LGBT, Suspense, Romance, Romantic Suspense, Thriller, LGBT, Gay",,0,"Baltimore, Maryland, Chicago, Illinois, Ohio, Washington, D.C."
https://www.goodreads.com/book/show/8147.The_Gift,8147,The Gift,Vladimir Nabokov,368,4,4.01,217,3441,403.0,1938,False,"Fiction, Cultural, Russia, Classics, Literature, Russian Literature, Literature, Novels, Literature, 20th Century, Cultural, Germany, Literary Fiction, Classics, Modern Classics",,0,Berlin
https://www.goodreads.com/book/show/133445.The_Edible_Woman,133445,The Edible Woman,Margaret Atwood,368,4,3.68,1809,30798,310.0,1969,False,"Fiction, Feminism, Cultural, Canada, Classics, Contemporary, Literary Fiction, Novels, Literature, Literature, Canadian Literature, Womens",,0,"Toronto, Ontario"
https://www.goodreads.com/book/show/8329766-power-play,8329766,Power Play,Ridley Pearson,368,5,4.21,376,7534,436.0,2011,True,"Fantasy, Young Adult, Fiction, Childrens, Middle Grade, Adventure, Science Fiction, Childrens, Mystery, Fantasy, Magic, Action",,0,
https://www.goodreads.com/book/show/130520.The_Mosquito_Coast,130520,The Mosquito Coast,Paul Theroux,368,4,3.83,713,9827,384.0,1981,False,"Fiction, Adventure, Travel, Classics, Novels, Literary Fiction, Literature, Contemporary, Literature, American, Literature, 20th Century","James Tait Black Memorial Prize for Fiction (1981), National Book Award Finalist for Fiction (Hardcover) (1983)",2,Honduras
https://www.goodreads.com/book/show/1297985.Musicophilia,1297985,Musicophilia: Tales of Music and the Brain,Oliver Sacks,368,4,3.92,2428,59475,400.0,2007,False,"Nonfiction, Music, Science, Psychology, Biology, Neuroscience, Health, Medicine, Neuroscience, Brain, Medical, Audiobook, Health",,0,
https://www.goodreads.com/book/show/17901125-the-mime-order,17901125,The Mime Order,Samantha Shannon,368,4,4.2,2787,21417,510.0,2015,True,"Fantasy, Young Adult, Science Fiction, Dystopia, Fiction, Fantasy, Paranormal, Science Fiction, Fantasy, Urban Fantasy, Adult, Romance, Audiobook",Goodreads Choice Award Nominee for Fantasy (2015),1,"London, England"
https://www.goodreads.com/book/show/34536488-principles,34536488,Principles: Life and Work,Ray Dalio,368,4,4.1,2409,38524,592.0,2011,False,"Business, Nonfiction, Self Help, Leadership, Economics, Finance, Self Help, Personal Development, Philosophy, Biography, Business, Management, Economics",,0,
https://www.goodreads.com/book/show/54319549-a-kingdom-of-flesh-and-fire,54319549,A Kingdom of Flesh and Fire,Jennifer L. Armentrout,368,4,4.56,8141,62510,637.0,2020,True,"Fantasy, Romance, New Adult, Fantasy, Paranormal, Paranormal, Vampires, Romance, Fantasy Romance, Fantasy, Magic, Adult, Fiction, Young Adult",,0,
https://www.goodreads.com/book/show/13623848-the-song-of-achilles,13623848,The Song of Achilles,Madeline Miller,368,4,4.39,38884,315621,378.0,2011,False,"Historical, Historical Fiction, Fantasy, Fiction, Fantasy, Mythology, LGBT, Romance, Historical, Retellings, GLBT, Queer, Audiobook","Orange Prize for Fiction (2012), Gaylactic Spectrum Award for Best Novel (2013), Chautauqua Prize Nominee (2013), Lovelybooks Leserpreis Nominee for Romane (2020)",4,"Troy, Pthia"
https://www.goodreads.com/book/show/31050237-a-court-of-silver-flames,31050237,A ​Court of Silver Flames,Sarah J. Maas,368,4,4.46,15599,94278,757.0,2021,True,"Fantasy, Romance, New Adult, Adult, Fairies, Fae, Young Adult, Fiction, Fantasy, Magic, Romance, Fantasy Romance, Fantasy, High Fantasy",,0,
https://www.goodreads.com/book/show/13622.Death_Note_Vol_9,13622,"Death Note, Vol. 9: Contact",Tsugumi Ohba,367,7,4.22,468,15407,193.0,2005,True,"Sequential Art, Manga, Sequential Art, Graphic Novels, Sequential Art, Comics, Fantasy, Mystery, Fiction, Horror, Young Adult, Thriller, Fantasy, Supernatural",,0,
https://www.goodreads.com/book/show/24738.The_Road_to_Wellville,24738,The Road to Wellville,T. Coraghessan Boyle,367,6,3.67,426,6035,496.0,1993,False,"Fiction, Historical, Historical Fiction, Humor, Historical, Novels, Literature, Contemporary, Literary Fiction, Adult Fiction, The United States Of America",,0,"Battle Creek, Michigan, Michigan"
https://www.goodreads.com/book/show/97862.One_Tuesday_Morning,97862,One Tuesday Morning,Karen Kingsbury,367,5,4.41,714,18233,352.0,2003,True,"Christian, Fiction, Christian Fiction, Romance, Historical, Historical Fiction, Inspirational, Contemporary, Adult Fiction, Womens Fiction, Chick Lit, Adult",RITA Award by Romance Writers of America Nominee for Inspirational Romance (2004),1,
https://www.goodreads.com/book/show/110331.The_Federalist_Papers,110331,The Federalist Papers,Alexander Hamilton,367,5,4.08,901,36294,688.0,1787,False,"History, Politics, Nonfiction, Classics, Philosophy, North American Hi..., American History, Politics, Political Science, Law, Historical, Reference",,0,United States of America
https://www.goodreads.com/book/show/378414.Diamond_Mask,378414,Diamond Mask,Julian  May,367,4,4.2,56,3756,460.0,1994,True,"Science Fiction, Fantasy, Fiction, Science Fiction Fantasy, Space, Space Opera, Speculative Fiction, Anthologies, Collections, Fantasy, Paranormal, Science Fiction, Aliens, Novels",,0,
https://www.goodreads.com/book/show/65954.Up_a_Road_Slowly,65954,Up a Road Slowly,Irene Hunt,367,4,4.0,598,6430,197.0,1966,False,"Young Adult, Fiction, Historical, Historical Fiction, Childrens, Young Adult, Coming Of Age, Classics, Childrens, Middle Grade, Realistic Fiction, Romance, Family","Newbery Medal (1967), Zilveren Griffel (1972), Dorothy Canfield Fisher Children's Book Award Nominee (1968)",3,
https://www.goodreads.com/book/show/13515095-the-goddess-legacy,13515095,The Goddess Legacy,Aimee Carter,367,4,4.04,596,7569,395.0,2012,True,"Fantasy, Mythology, Young Adult, Fantasy, Romance, Mythology, Greek Mythology, Fantasy, Paranormal, Novella, Short Stories, Fiction, Young Adult, Teen",,0,
https://www.goodreads.com/book/show/18138755-forever-with-you,18138755,Forever with You,Laurelin Paige,367,5,4.33,1722,28955,387.0,2014,True,"Romance, Adult Fiction, Erotica, Romance, Contemporary Romance, Contemporary, Adult, New Adult, Romance, Erotic Romance, Fiction, Drama, Womens Fiction, Chick Lit",,0,
https://www.goodreads.com/book/show/18070753-murder-most-unladylike,18070753,Murder Most Unladylike,Robin Stevens,367,4,3.97,1428,11730,350.0,2014,True,"Mystery, Childrens, Middle Grade, Historical, Historical Fiction, Fiction, Childrens, Historical, Young Adult, Mystery, Crime, School Stories, Boarding School, Mystery, Murder Mystery",,0,
https://www.goodreads.com/book/show/27827203-frostblood,27827203,Frostblood,Elly Blake,367,4,3.87,3148,24426,376.0,2017,True,"Fantasy, Young Adult, Romance, Fantasy, Magic, Young Adult, Young Adult Fantasy, Fantasy, High Fantasy, Fiction, Fantasy, Paranormal, Audiobook, Adventure",,0,
