url,book_id,title,author,good_read_score,good_read_votes,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,award_count,place
https://www.goodreads.com/book/show/228296.Rosemary_s_Baby,228296,Rosemary's Baby,Ira Levin,2128,37,4.01,4171,116202,308.0,1967,True,"Horror, Fiction, Classics, Thriller, Mystery, Fantasy, Fantasy, Paranormal, Suspense, Fantasy, Supernatural, Adult",Edgar Award Nominee for Best Novel (1968),1,"New York City, New York, Upper West Side, Manhattan, New York"
https://www.goodreads.com/book/show/33413128-beartown,33413128,Beartown,Fredrik Backman,2127,24,4.25,28261,240094,432.0,2016,True,"Fiction, Contemporary, Audiobook, Sports, Sports, Adult, Adult Fiction, Literary Fiction, Book Club, Realistic Fiction, Cultural, Sweden","Lincoln Award Nominee (2019), Goodreads Choice Award Nominee for Fiction (2017)",2,Sweden
https://www.goodreads.com/book/show/7913305-the-immortals-of-meluha,7913305,The Immortals of Meluha,Amish Tripathi,2125,25,4.1,5900,105416,436.0,2010,True,"Fiction, Fantasy, Fantasy, Mythology, Asian Literature, Indian Literature, Cultural, India, Historical, Historical Fiction, Amish, Novels, Adventure, Historical",,0,Meluha
https://www.goodreads.com/book/show/68418.The_Dark_Elf_Trilogy_Collector_s_Edition,68418,The Dark Elf Trilogy Collector's Edition,R.A. Salvatore,2122,31,4.34,510,26182,808.0,1995,True,"Fantasy, Dungeons and Dragons, Forgotten Realms, Fiction, Fantasy, Epic Fantasy, Science Fiction Fantasy, Fantasy, High Fantasy, Adventure, Fantasy, Magic, Role Playing Games, Dungeons and Dragons, Fantasy, Elves",,0,
https://www.goodreads.com/book/show/26114463-nevernight,26114463,Nevernight,Jay Kristoff,2121,24,4.21,10848,62780,429.0,2016,True,"Fantasy, Young Adult, Fiction, Adult, New Adult, Fantasy, High Fantasy, Audiobook, Romance, Fantasy, Magic, Young Adult, Young Adult Fantasy","David Gemmell Legend Award Nominee for Best Fantasy Novel (2017), Aurealis Award for Best Fantasy Novel (2016), David Gemmell Ravenheart Award Nominee for Best Fantasy Cover Art (2017)",3,
https://www.goodreads.com/book/show/9820.Crossing_to_Safety,9820,Crossing to Safety,Wallace Stegner,2119,26,4.16,5309,39409,368.0,1987,False,"Fiction, Classics, Literary Fiction, Novels, Book Club, Literature, Historical, Historical Fiction, Literature, American, Contemporary, Adult Fiction","National Book Critics Circle Award Nominee for Fiction (1987), Premi Llibreter de narrativa Nominee (2009)",2,"Pennsylvania, New Mexico, Wisconsin, Vermont"
https://www.goodreads.com/book/show/46544.The_Shelters_of_Stone,46544,The Shelters of Stone,Jean M. Auel,2119,30,3.82,1326,43417,891.0,2002,True,"Historical, Historical Fiction, Fiction, Historical, Fantasy, Romance, Historical Fiction, Prehistoric, Adventure, Adult, Audiobook, Adult Fiction",Publieksprijs voor het Nederlandse Boek Nominee (2002),1,
https://www.goodreads.com/book/show/5167.Cane_River,5167,Cane River,Lalita Tademy,2118,32,4.07,2133,46649,522.0,2001,False,"Historical, Historical Fiction, Fiction, Historical, Cultural, African American, American, Southern, Book Club, Adult, Family, Novels, Adult Fiction",,0,Louisiana
https://www.goodreads.com/book/show/11947156-prince-of-wolves,11947156,Prince of Wolves,Quinn Loftis,2118,25,4.03,2776,37017,230.0,2011,True,"Fantasy, Paranormal, Young Adult, Shapeshifters, Werewolves, Fantasy, Romance, Romance, Paranormal Romance, Paranormal, Shapeshifters, Fantasy, Supernatural, Animals, Wolves, Fantasy, Urban Fantasy",,0,"Coldspring, Texas"
https://www.goodreads.com/book/show/4978.Wolves_of_the_Calla,4978,Wolves of the Calla,Stephen King,2113,33,4.16,4427,164965,931.0,2003,True,"Fantasy, Fiction, Horror, Science Fiction, Westerns, Adventure, Audiobook, Science Fiction Fantasy, Young Adult, Childrens",Bram Stoker Award Nominee for Best Novel (2003),1,
https://www.goodreads.com/book/show/3464.True_Believer,3464,True Believer,Nicholas Sparks,2112,32,3.81,3025,78950,465.0,2003,True,"Romance, Fiction, Womens Fiction, Chick Lit, Contemporary, Adult, Adult Fiction, Romance, Contemporary Romance, Mystery, Love, Audiobook",,0,"Boone Creek, North Carolina, Cape Hatteras, Buxton, North Carolina, New York City, New York"
https://www.goodreads.com/book/show/11454587-spell-bound,11454587,Spell Bound,Rachel Hawkins,2111,27,4.06,4139,58918,327.0,2012,True,"Young Adult, Fantasy, Fantasy, Paranormal, Fantasy, Magic, Romance, Paranormal, Vampires, Paranormal, Witches, Fantasy, Supernatural, Paranormal, Demons, Fantasy, Urban Fantasy",,0,"Tennessee, Georgia, Ireland"
https://www.goodreads.com/book/show/9662386-tiger-s-quest,9662386,Tiger's Quest,Colleen Houck,2110,24,4.32,2854,36990,479.0,2011,True,"Fantasy, Young Adult, Romance, Fantasy, Mythology, Fantasy, Paranormal, Fantasy, Magic, Adventure, Fiction, Romance, Paranormal Romance, Fantasy, Urban Fantasy",,0,"Oregon, India"
https://www.goodreads.com/book/show/34197390-trickster-s-queen,34197390,Trickster's Queen,Tamora Pierce,2109,28,4.24,1051,59856,496.0,2004,True,"Fantasy, Young Adult, Fiction, Young Adult, Young Adult Fantasy, Fantasy, Magic, Adventure, Romance, Childrens, Fantasy, High Fantasy, Young Adult, Teen",,0,
https://www.goodreads.com/book/show/22733616-neverseen,22733616,Neverseen,Shannon Messenger,2109,23,4.66,1472,18384,672.0,2015,True,"Fantasy, Childrens, Middle Grade, Young Adult, Adventure, Fiction, Fantasy, Magic, Childrens, Young Adult, Young Adult Fantasy, Mystery, Fantasy, Elves",,0,
https://www.goodreads.com/book/show/13618440-dreams-of-gods-and-monsters,13618440,Dreams of Gods and Monsters,Laini Taylor,2108,24,4.12,11174,97045,613.0,2014,True,"Fantasy, Young Adult, Romance, Paranormal, Angels, Fantasy, Paranormal, Fantasy, Urban Fantasy, Fiction, Fantasy, Magic, Young Adult, Young Adult Fantasy, Audiobook","Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2014), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2014)",2,Eretz
https://www.goodreads.com/book/show/55921885-thirteen-for-dinner,55921885,Thirteen for Dinner,Kathleen Lopez,2108,23,4.26,45,1093,,2020,False,"Contemporary, Novels, Fiction, Drama, Epic",,0,
https://www.goodreads.com/book/show/259836.Dragons_of_Autumn_Twilight,259836,Dragons of Autumn Twilight,Margaret Weis,2104,28,3.99,2272,111962,444.0,1984,True,"Fantasy, Dungeons and Dragons, Dragonlance, Fiction, Fantasy, Dragons, Fantasy, High Fantasy, Young Adult, Adventure, Fantasy, Epic Fantasy, Science Fiction Fantasy, Childrens",,0,
https://www.goodreads.com/book/show/10798416-the-statistical-probability-of-love-at-first-sight,10798416,The Statistical Probability of Love at First Sight,Jennifer E. Smith,2102,24,3.77,10398,111719,236.0,2012,False,"Young Adult, Romance, Contemporary, Fiction, Realistic Fiction, Womens Fiction, Chick Lit, Young Adult, Young Adult Contemporary, Young Adult, Young Adult Romance, Young Adult, Teen, Romance, Contemporary Romance","Rhode Island Teen Book Award Nominee (2014), Lincoln Award Nominee (2015), Goodreads Choice Award Nominee for Young Adult Fiction (2012)",3,"New York State, London, England"
https://www.goodreads.com/book/show/18630.The_Player_of_Games,18630,The Player of Games,Iain M. Banks,2102,26,4.27,2673,61704,293.0,1988,True,"Science Fiction, Fiction, Space, Space Opera, Science Fiction Fantasy, Fantasy, Cultural, Space, Audiobook, Novels, Speculative Fiction","Grand Prix de l'Imaginaire for Traduction (1994), Tähtivaeltaja Award (1995)",2,"Empire of Azad, Chiark Orbital"
https://www.goodreads.com/book/show/13895.The_Fires_of_Heaven,13895,The Fires of Heaven,Robert Jordan,2101,31,4.15,3228,146722,912.0,1993,True,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Epic, Audiobook, Young Adult, Fantasy, Magic",,0,
https://www.goodreads.com/book/show/18693763-everything-i-never-told-you,18693763,Everything I Never Told You,Celeste Ng,2101,23,3.86,34325,376662,292.0,2014,False,"Fiction, Contemporary, Mystery, Historical, Historical Fiction, Audiobook, Adult, Literary Fiction, Adult Fiction, Family, Book Club","CWA New Blood Dagger Nominee (2015), ALA Alex Award (2015), Prix Relay des Voyageurs Nominee (2016), Goodreads Choice Award Nominee for Debut Goodreads Author (2014), Asian/Pacific American Award for Literature for Adult Fiction (2014)",5,Ohio
https://www.goodreads.com/book/show/36200494-be-more-pirate,36200494,Be More Pirate: Or How to Take On the World and Win,Sam Conniff,2100,21,3.9,178,1322,290.0,2018,False,"Nonfiction, Business, Self Help, Book Club, How To, Education, Philosophy, Leadership",,0,
https://www.goodreads.com/book/show/56397497-journey-to-the-west,56397497,JOURNEY TO THE WEST: A Long March from Eastern Dream to Western Reality,Biao  Wang,2100,21,4.97,25,29,,2020,False,,,0,
https://www.goodreads.com/book/show/172327.The_Ersatz_Elevator,172327,The Ersatz Elevator,Lemony Snicket,2099,34,4.03,3488,126127,259.0,2001,True,"Fiction, Young Adult, Childrens, Childrens, Middle Grade, Fantasy, Mystery, Adventure, Humor, Audiobook, Childrens, Juvenile",,0,"667 Dark Avenue, Café Salmonella, Veblen Hall"
https://www.goodreads.com/book/show/618177.Legend,618177,Legend,David Gemmell,2096,24,4.27,1300,27607,345.0,1984,True,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, Heroic Fantasy, Fantasy, High Fantasy, Adventure, Heroic Fantasy, Sword and Sorcery, War, Science Fiction Fantasy, Epic",Prix Tour Eiffel (2002),1,
https://www.goodreads.com/book/show/30226723-king-s-cage,30226723,King's Cage,Victoria Aveyard,2095,25,3.98,12357,144930,528.0,2017,True,"Fantasy, Young Adult, Science Fiction, Dystopia, Romance, Fiction, Young Adult, Young Adult Fantasy, Audiobook, Science Fiction, Fantasy, Magic, Fantasy, High Fantasy",Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2017),1,Norta
https://www.goodreads.com/book/show/2855034-nation,2855034,Nation,Terry Pratchett,2094,26,4.08,2896,32394,367.0,2008,False,"Fantasy, Young Adult, Fiction, Adventure, Historical, Historical Fiction, Humor, Audiobook, Science Fiction, Alternate History, Young Adult, Teen, Adventure, Survival","Locus Award Nominee for Best Young Adult Novel (2009), Mythopoeic Fantasy Award Nominee for Children's Literature (2009), Odyssey Award Nominee (2009), Los Angeles Times Book Prize for Young Adult Literature (2008), Michael L. Printz Award Nominee (2009), Boston Globe-Horn Book Award for Fiction and Poetry (2009), Sidewise Award Nominee for Alternate History (2008), Carnegie Medal Nominee (2010)",8,
https://www.goodreads.com/book/show/100924.Perelandra,100924,Perelandra,C.S. Lewis,2092,27,3.99,2505,42925,288.0,1943,True,"Science Fiction, Fiction, Fantasy, Christian, Classics, Christian Fiction, Science Fiction Fantasy, Religion, Religion, Christianity, Adventure",Retro Hugo Award Nominee for Best Novel (2019),1,Venus
https://www.goodreads.com/book/show/46601.An_Echo_in_the_Darkness,46601,An Echo in the Darkness,Francine Rivers,2092,26,4.62,1784,43470,461.0,1994,True,"Christian Fiction, Historical, Historical Fiction, Christian, Fiction, Romance, Historical, Romance, Christian Romance, Adult, Romance, Historical Romance, Religion, Faith",RITA Award by Romance Writers of America for Best Inspirational Romance (1995),1,
https://www.goodreads.com/book/show/44234.The_Civil_War,44234,The Civil War: A Narrative,Shelby Foote,2091,27,4.53,350,7083,2934.0,1963,True,"History, Military History, Civil War, Nonfiction, North American Hi..., American History, War, American History, American Civil War, Military, Military History, War, Military Fiction, Politics, Historical",National Book Award Finalist for History (1975),1,
https://www.goodreads.com/book/show/103159.The_Forsyte_Saga,103159,The Forsyte Saga,John Galsworthy,2089,30,4.17,868,18561,872.0,1921,True,"Classics, Fiction, Historical, Historical Fiction, European Literature, British Literature, Literature, Romance, Novels, Historical, Literature, 20th Century, Classics, Classic Literature",,0,United Kingdom
