url,book_id,title,author,good_read_score,good_read_votes,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,award_count,place
https://www.goodreads.com/book/show/16046121-after-forever-ends,16046121,After Forever Ends,Melodie Ramone,3016,32,4.04,245.0,1490.0,564.0,2012.0,False,"Romance, Contemporary, Fiction, Fantasy, Womens Fiction, Chick Lit, Young Adult, Coming Of Age, Literary Fiction, Romance, Contemporary Romance, Young Adult, Womens Fiction",,0,
https://www.goodreads.com/book/show/9849568-the-human-obsession,9849568,The Human Obsession,Heath Sommer,3007,31,4.14,43.0,183.0,314.0,2010.0,True,"Mystery, Psychology, Fiction, Mystery, Crime",,0,
https://www.goodreads.com/book/show/5152561-fragile-eternity,5152561,Fragile Eternity,Melissa Marr,3000,48,3.84,1944.0,41980.0,389.0,2009.0,True,"Young Adult, Fantasy, Fantasy, Paranormal, Romance, Paranormal, Fairies, Fantasy, Urban Fantasy, Fairies, Fae, Fiction, Romance, Paranormal Romance, Fantasy, Magic",Goodreads Choice Award Nominee for Young Adult Series (2009),1,
https://www.goodreads.com/book/show/84145.Dance_with_the_Devil,84145,Dance with the Devil,Sherrilyn Kenyon,2999,43,4.37,1968.0,62390.0,361.0,2003.0,True,"Romance, Paranormal Romance, Fantasy, Paranormal, Romance, Fantasy, Paranormal, Vampires, Fantasy, Urban Fantasy, Adult, Fantasy, Mythology, Fantasy, Supernatural, Fiction","All About Romance (AAR) Annual Reader Poll for Most Tortured Hero (2004), HOLT Medallion by Virginia Romance Writers Nominee for Paranormal/Time Travel/Futuristic  (2004), Desert Rose Golden Quill Award for Best Paranormal (2003), Booksellers' Best Award for Best Paranormal (2003), RIO Award of Excellence by Reviewers International Organization for Favorite Paranormal (2003), PRISM Award by Fantasy, Futuristic and Paranormal Special Interest Chapter of RWA for Best Dark Paranormal (2004)",7,"Fairbanks, Alaska"
https://www.goodreads.com/book/show/56313556-making-hearts,56313556,Making Hearts,Jack Getze,2971,33,4.29,45.0,2798.0,148.0,2020.0,False,"Contemporary, Drama, Novels, Fiction, Epic",,0,
https://www.goodreads.com/book/show/768889.A_Storm_of_Swords,768889,A Storm of Swords: Steel and Snow,George R.R. Martin,2970,40,4.43,2096.0,74808.0,663.0,2000.0,True,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, High Fantasy, Young Adult, Adventure, Adult, Childrens, Fantasy, Dragons, Childrens, Middle Grade",,0,
https://www.goodreads.com/book/show/7728889-the-diviners,7728889,The Diviners,Libba Bray,2968,34,3.93,12556.0,90702.0,578.0,2012.0,True,"Fantasy, Young Adult, Historical, Historical Fiction, Fantasy, Paranormal, Mystery, Historical, Horror, Fiction, Audiobook, Fantasy, Supernatural","Bram Stoker Award Nominee for Best Young Adult Novel (2012), Locus Award Nominee for Best Young Adult Book (2013), The Inky Awards Nominee for Silver Inky (2013), Andre Norton Award Nominee (2012), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2012), The Inky Awards Shortlist for Silver Inky (2013)",6,"New York City, New York"
https://www.goodreads.com/book/show/55196363-complicated-moonlight,55196363,Complicated Moonlight,Lynessa Layne,2966,30,4.44,11.0,102.0,287.0,2020.0,True,,,0,
https://www.goodreads.com/book/show/55403.Black_Hawk_Down,55403,Black Hawk Down: A Story of Modern War,Mark Bowden,2959,34,4.28,1630.0,56227.0,386.0,1999.0,False,"History, Nonfiction, War, Military Fiction, War, Military, Military History, Cultural, Africa, North American Hi..., American History, Historical, Politics, Eastern Africa, Somalia",National Book Award Finalist for Nonfiction (1999),1,Mogadishu
https://www.goodreads.com/book/show/7198988-dark-flame,7198988,Dark Flame,Alyson Noel,2955,50,3.73,1869.0,59295.0,320.0,2010.0,True,"Young Adult, Fantasy, Fantasy, Paranormal, Romance, Fantasy, Supernatural, Fiction, Romance, Paranormal Romance, Fantasy, Magic, Fantasy, Urban Fantasy, Paranormal, Vampires",,0,"Laguna Beach, California"
https://www.goodreads.com/book/show/59264.Ptolemy_s_Gate,59264,Ptolemy's Gate,Jonathan Stroud,2948,34,4.26,2201.0,80571.0,501.0,2005.0,True,"Fantasy, Young Adult, Fiction, Fantasy, Magic, Fantasy, Urban Fantasy, Adventure, Young Adult, Young Adult Fantasy, Childrens, Middle Grade, Childrens, Audiobook","Locus Award Nominee for Best Young Adult Novel (2006), Mythopoeic Fantasy Award for Children's Literature (2006), Corine Internationaler Buchpreis for Kinder- und Jugendbuch (2006)",3,United Kingdom
https://www.goodreads.com/book/show/40941784,40941784,سیمای شکسته پدر سالار,سید مرتضی مصطفوی,2943,30,3.56,8.0,703.0,367.0,2016.0,False,,,0,
https://www.goodreads.com/book/show/11925514-code-name-verity,11925514,Code Name Verity,Elizabeth Wein,2941,35,4.02,14675.0,102914.0,452.0,2012.0,True,"Historical, Historical Fiction, Young Adult, Fiction, Historical, War, War, World War II, Audiobook, Young Adult, Teen, Mystery, Adventure","Agatha Award Nominee for Best Children's/Young Adult Novel (2012), Edgar Award for Best Young Adult (2013), Michael L. Printz Award Nominee (2016), Rhode Island Teen Book Award Nominee (2014), Milwaukee County Teen Book Award Nominee (2013), Boston Globe-Horn Book Award Nominee for Fiction (2012), The Inky Awards Nominee for Silver Inky (2013), Lincoln Award Nominee (2015), Scottish Children's Book Award Nominee for Older Readers (2012), North East Teenage Book Award Nominee (2012), Goodreads Choice Award Nominee for Young Adult Fiction (2012), Carnegie Medal Nominee (2013), The Inky Awards Shortlist for Silver Inky (2013)",13,"England, Ormaie, France"
https://www.goodreads.com/book/show/4835.Haroun_and_the_Sea_of_Stories,4835,Haroun and the Sea of Stories,Salman Rushdie,2940,41,4.01,2507.0,30011.0,224.0,1990.0,True,"Fantasy, Fiction, Young Adult, Magical Realism, Childrens, Cultural, India, Literature, Novels, Classics, Adventure",Mythopoeic Fantasy Award for Children's Literature (1992),1,
https://www.goodreads.com/book/show/9593.Gal_pagos,9593,Galápagos,Kurt Vonnegut Jr.,2940,42,3.86,2913.0,71970.0,324.0,1985.0,False,"Fiction, Science Fiction, Classics, Humor, Literature, Novels, Literature, American, Fantasy, Science Fiction, Dystopia, Apocalyptic, Post Apocalyptic",John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (1986),1,"Ecuador, Galapagos"
https://www.goodreads.com/book/show/43037.The_Call_of_the_Wild_White_Fang_and_Other_Stories,43037,"The Call of the Wild, White Fang and Other Stories",Jack London,2940,55,4.02,284.0,21109.0,400.0,1906.0,False,"Classics, Fiction, Literature, Short Stories, Adventure, Animals, Literature, American, Young Adult, Childrens, Literature, 20th Century",,0,Alaska
https://www.goodreads.com/book/show/89723.The_Lottery_and_Other_Stories,89723,The Lottery and Other Stories,Shirley Jackson,2939,53,4.06,2567.0,65770.0,302.0,1949.0,False,"Short Stories, Fiction, Horror, Classics, Gothic, Literature, Literature, American, Audiobook, Anthologies, Literature, 20th Century",,0,
https://www.goodreads.com/book/show/59715.The_Authoritative_Calvin_and_Hobbes,59715,The Authoritative Calvin and Hobbes: A Calvin and Hobbes Treasury,Bill Watterson,2930,46,4.71,527.0,21684.0,254.0,1990.0,False,"Sequential Art, Comics, Humor, Sequential Art, Graphic Novels, Fiction, Graphic Novels Comics, Childrens, Sequential Art, Comic Strips, Humor, Comedy, Comics, Comic Book, Classics",,0,
https://www.goodreads.com/book/show/447.Moon_Palace,447,Moon Palace,Paul Auster,2930,33,3.95,1009.0,21675.0,320.0,1989.0,False,"Fiction, Literature, American, Contemporary, Novels, Literature, The United States Of America, Classics, Literature, 20th Century, Drama, Roman",,0,
https://www.goodreads.com/book/show/16429619-the-kiss-of-deception,16429619,The Kiss of Deception,Mary E. Pearson,2929,34,3.98,11656.0,99233.0,492.0,2014.0,True,"Fantasy, Young Adult, Romance, Young Adult, Young Adult Fantasy, Fiction, Fantasy, High Fantasy, Adventure, Fantasy, Magic, Audiobook, Science Fiction, Dystopia",Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2014),1,
https://www.goodreads.com/book/show/40097951-the-silent-patient,40097951,The Silent Patient,Alex Michaelides,2927,34,4.1,62480.0,650580.0,325.0,2019.0,False,"Mystery, Thriller, Fiction, Thriller, Mystery Thriller, Audiobook, Suspense, Mystery, Crime, Adult, Thriller, Psychological Thriller, Contemporary",Goodreads Choice Award for Mystery & Thriller and Nominee for Debut Novel (2019),1,"London, England, England, United Kingdom"
https://www.goodreads.com/book/show/11367726-defending-jacob,11367726,Defending Jacob,William Landay,2926,38,3.99,21588.0,274003.0,421.0,2012.0,False,"Fiction, Mystery, Thriller, Mystery, Crime, Suspense, Thriller, Mystery Thriller, Audiobook, Book Club, Drama, Adult","Barry Award Nominee for Best Novel (2013), Hammett Prize Nominee (2012), Strand Critics Award  for Best Novel (2012), Goodreads Choice Award Nominee for Mystery & Thriller and for Goodreads Author (2012)",4,"Massachusetts, Newton, Massachussets"
https://www.goodreads.com/book/show/40597810-daisy-jones-the-six,40597810,Daisy Jones & The Six,Taylor Jenkins Reid,2923,31,4.2,46584.0,336113.0,355.0,2019.0,False,"Historical, Historical Fiction, Fiction, Audiobook, Contemporary, Adult, Music, Historical, Romance, Adult Fiction, Book Club","Goodreads Choice Award for Historical Fiction (2019), Lovelybooks Leserpreis Nominee for Romane (2020)",2,
https://www.goodreads.com/book/show/140963.O_Pioneers_,140963,O Pioneers!,Willa Cather,2921,45,3.87,3251.0,46650.0,159.0,1913.0,True,"Classics, Fiction, Historical, Historical Fiction, Literature, Literature, American, Historical, Novels, Westerns, Literature, 20th Century, Classics, Classic Literature",,0,Nebraska
https://www.goodreads.com/book/show/19581.Ghost_Story,19581,Ghost Story,Peter Straub,2914,42,3.95,2242.0,68993.0,567.0,1979.0,False,"Horror, Fiction, Fantasy, Paranormal, Paranormal, Ghosts, Mystery, Thriller, Fantasy, Supernatural, Fantasy, Suspense, Horror, Ghost Stories",,0,
https://www.goodreads.com/book/show/32439.Intensity,32439,Intensity,Dean Koontz,2910,37,4.04,3267.0,76458.0,436.0,1987.0,False,"Horror, Fiction, Thriller, Suspense, Mystery, Thriller, Mystery Thriller, Mystery, Crime, Adult, Audiobook, Novels",,0,
https://www.goodreads.com/book/show/10566.Lisey_s_Story,10566,Lisey's Story,Stephen King,2909,43,3.68,3890.0,69252.0,513.0,2006.0,False,"Horror, Fiction, Fantasy, Thriller, Mystery, Fantasy, Supernatural, Romance, Suspense, Audiobook, Fantasy, Paranormal","Bram Stoker Award for Best Novel (2006), Locus Award Nominee for Best Fantasy Novel (2007), World Fantasy Award Nominee for Best Novel (2007)",3,United States of America
https://www.goodreads.com/book/show/6614960-house-rules,6614960,House Rules,Jodi Picoult,2900,37,4.02,11483.0,152745.0,532.0,2010.0,False,"Fiction, Mystery, Contemporary, Adult Fiction, Adult, Womens Fiction, Chick Lit, Drama, Family, Realistic Fiction, Health, Aspergers",Goodreads Choice Award Nominee for Favorite Book and for Fiction (2010),1,Vermont
https://www.goodreads.com/book/show/8648.Xenocide,8648,Xenocide,Orson Scott Card,2899,40,3.8,3909.0,145848.0,592.0,1991.0,True,"Science Fiction, Fiction, Fantasy, Science Fiction Fantasy, Young Adult, Audiobook, Space, Science Fiction, Aliens, Novels, Space, Space Opera","Hugo Award Nominee for Best novel (1992), Locus Award Nominee for Best Science Fiction Novel  (1992), Prix Cosmos 2000 (1994)",3,Lusitania
https://www.goodreads.com/book/show/509784.The_End_of_Eternity,509784,The End of Eternity,Isaac Asimov,2896,36,4.24,2469.0,46762.0,192.0,1955.0,False,"Science Fiction, Fiction, Science Fiction, Time Travel, Classics, Science Fiction Fantasy, Audiobook, Novels, Fantasy, Science Fiction, Dystopia, Speculative Fiction",Hugo Award Nominee for Best Novel (1956),1,Ukraine
https://www.goodreads.com/book/show/62530.Thud_,62530,Thud!,Terry Pratchett,2893,41,4.33,1792.0,64055.0,439.0,2005.0,True,"Fantasy, Fiction, Humor, Humor, Comedy, Science Fiction Fantasy, Audiobook, Mystery, Fantasy, Comic Fantasy, Fantasy, High Fantasy, Science Fiction","Locus Award Nominee for Best Fantasy Novel (2006), Bollinger Everyman Wodehouse Prize Nominee for Comic Fiction (2006)",2,"Discworld, Ankh-Morpork"
https://www.goodreads.com/book/show/41453422-drum-beats-heart-beats,41453422,"Drum Beats, Heart Beats",Maria Nhambu,2891,32,4.29,11.0,4149.0,500.0,2018.0,False,"Contemporary, Fiction, Epic, Novels, Drama",,0,
